"API","LATERAL_LENGTH_BLEND","PROP_PER_FOOT","WATER_PER_FOOT","OIL_CUM_3MOS","OIL_CUM_6MOS","OIL_CUM_12MOS","GOR_30","GOR_60","GOR_90","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","formation_alias","operator_alias","OIL_CUM_3MOS_NEIGH","OIL_CUM_6MOS_NEIGH","OIL_CUM_12MOS_NEIGH","case","neighbors_count","GOR_30_NEIGH","GOR_60_NEIGH","GOR_90_NEIGH","WATER_PER_FOOT_NEIGH","PROP_PER_FOOT_NEIGH","neigh_count","my_qi","my_di","my_b","my_EUR","p10rawcurve_seg1","p10rawcurve_seg2","p10rawcurve_seg3","p10rawcurve_seg4","p50rawcurve_seg1","p50rawcurve_seg2","p50rawcurve_seg3","p50rawcurve_seg4","p90rawcurve_seg1","p90rawcurve_seg2","p90rawcurve_seg3","p90rawcurve_seg4","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","my_rawcurve_seg1","my_rawcurve_seg2","my_rawcurve_seg3","my_rawcurve_seg4"
"05123330230000",3586,883.4519,530.5713,36530,59159,85618,1060.75418994413,1053.99417647803,1079.91264208071,"DENVER BASIN","COLORADO","WELD",40.759280016,-103.877939983,40.75686,-103.86178,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",20972.5151515152,37704.2727272727,57897.1515151515,3,33,1197.48778349341,1268.0059657908,1273.62671025889,560.795751515152,772.132748484849,33,12446.0442456734,0.977142304611512,1.1,6909.88481892776,5059.52666666667,2556.66666666667,1934.01333333333,4816.23333333333,2533.36666666667,1140.86666666667,705.85,1955.68333333333,1188.18,362.206666666667,56.1233333333333,455.416666666667,12980,8698,7336,6595,6024,4892,4282,3912,3752,3597,3097,2576,87574,26322,21364,44662
"05123335630000",3850,741.6495,672.9295,22673,48581,75019,904.567634589232,824.22024594698,856.716323095003,"DENVER BASIN","COLORADO","WELD",40.715623816,-103.860418099,40.72763,-103.86144,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",28750,45464.7,64840,6,10,1028.55299333751,1032.55381890179,1035.80352841644,541.6545,727.20661,5,11082.3097976993,0.980735543476063,1.1,5949.20375574271,5321.96,2278.45333333333,894.806666666667,3475.34,3790.5,1252.36666666667,416.866666666667,1804.56666666667,2018.17333333333,453.033333333333,88.42,597.033333333333,11000,7982,6926,5922,5154,4240,4110,4014,2998,3446,3289,1759,71803,27207,5072,27866
"05123335640000",3770,866.1144,564.8007,37875,69022,106529,801.474255944133,826.460368452107,852.741565353254,"DENVER BASIN","COLORADO","WELD",40.75729308,-103.849476491,40.74593,-103.85032,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",20636.6060606061,36922.7272727273,56870.3939393939,3,33,1152.61473357502,1214.9827098291,1223.89581887296,582.970478787879,788.175745454545,31,18263.1421293675,0.992866450072785,1.1,8278.28393471759,4624.32333333333,2514.2,1724.82333333333,3986.65666666667,2519.01666666667,1053.85,615.183333333333,1565.81666666667,1245.36,268.73,68.0033333333333,325.303333333333,18043,12463,10456,8228,8021,7011,5973,6077,5323,5102,5254,3985,86697,36900,10294,41944
"05123362240000",4829,1160.061,1603.198,19557,41345,73756,2787.37665239248,3656.41720767639,3363.40799665062,"DENVER BASIN","COLORADO","WELD",40.117491085,-104.711306522,40.13149,-104.71119,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",21789.6333333333,37929.0666666667,55774.5,3,30,2984.90496778832,3289.94942173095,3408.18575466074,903.54638,630.464386666667,30,8639.32174178624,0.908960035398647,1.1,6722.68896834656,15198.56,9897.45,7037.84333333333,16146.09,12330.3333333333,7456.9,4917.75,11699.5833333333,8997.35333333333,1252.84666666667,890.516666666667,2022.47333333333,8645,6498,6642,5697,5205,4438,3931,4072,3590,3478,3060,2889,63047,26043,17580,44606
"05123352730000",4226,899.1354,625.8964,22215,33815,46447,4002.76518084283,4514.63770035766,5076.13440259872,"DENVER BASIN","COLORADO","WELD",40.397196082,-104.479270003,40.39556,-104.49579,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",19310.5294117647,30830.4705882353,43079.2352941177,3,17,4300.79736954492,4139.86521363499,4259.34225536789,746.796311764706,1015.56457647059,17,9106.94553763392,0.998134995502309,1.1,3426.20220404075,17047.16,10136.5533333333,6049.99666666667,17168.06,11389.3,5735.53333333333,3849.98333333333,10001.65,3609.95333333333,1549.62,1383.55666666667,3059.59333333333,9041,6057,4604,3867,3129,2895,2156,2455,1961,1682,1483,1386,47262,13097,10189,23117
"05123359730000",4143,572.9957,733.605,11601,21999,34656,4082.78976417461,3743.55042395815,4182.60987889509,"DENVER BASIN","COLORADO","WELD",40.201081903,-104.774934851,40.19019,-104.77462,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",19222.1632653061,34220.6734693878,53304.4897959184,3,49,4200.94189127055,4228.55765786263,4386.17766569504,781.754302040816,566.679328571429,49,4713.97343954685,0.87535120375877,1.1,4057.38268042988,15072.7066666667,9037.51333333334,6596.81333333334,16451.98,10309.5,5317.2,4251.76666666667,10088.5333333333,7373.65333333333,3450.7,2758.28,6577.89333333333,5107,3612,3750,3036,2558,2679,1999,1848,1681,1892,1777,1582,37703,17765,11379,29755
"05123349200000",4019,1028.307,695.4332,10369,19313,28468,1698.22979291917,3114.72945891784,2493.6830938374,"DENVER BASIN","COLORADO","WELD",40.570350037,-104.525139949,40.56807,-104.50861,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",15612.3636363636,27369.9090909091,43614.4545454545,3,11,1875.51397084828,2052.38570001869,1993.2406382533,658.768572727273,990.723363636364,11,4241.45850429615,0.936462555174538,1.1,2969.8371228921,6680.5,4290.73333333333,2037.10666666667,6401.92,4459.13333333333,1756.86666666667,525.316666666667,2322.58333333333,1377.33333333333,496.466666666667,214.106666666667,742.6,4381,3600,2983,2361,2534,1618,2151,1609,802,441,114,880,27968,13429,13071,27323
"05123359740000",4118,440.0287,769.9128,17667,34389,54046,3651.32543711224,3122.99310264881,3499.30440831232,"DENVER BASIN","COLORADO","WELD",40.201164203,-104.774939051,40.1902,-104.77271,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",18908.0208333333,33697.6666666667,52545.7083333333,3,48,4229.76973247788,4260.51221468889,4420.80226476069,780.958977083333,571.487133333333,48,8112.67212808405,0.943250811848245,1.1,5527.23465309824,15041.91,8955.78,6620.85666666667,16367.4766666667,10165.8166666667,5279.88333333333,4200.3,9995.6,7221.88,3445.86666666667,2743.89333333333,6546.61666666667,8388,5749,6003,4970,4239,3927,3260,2780,3024,2427,2549,2495,58304,21787,15348,37944
"05123349130000",4057,334.4234,541.9534,16741,26308,39029,3893.54887906055,4149.9955144882,4296.79676246656,"DENVER BASIN","COLORADO","WELD",40.176181616,-104.789634673,40.18741,-104.78682,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",24272.7272727273,38747.7272727273,57656.3636363636,2,11,3366.34855078216,3504.63962647157,3678.67726473015,767.526609090909,539.555454545454,11,6311.08552051208,0.976217722614673,1.1,3524.32111842412,12169.6,6708.06666666667,5309.23333333333,11863.4333333333,9463.3,4481.06666666667,3670.23333333333,8052.03333333333,7620.1,3564.46666666667,2619.1,6044.06666666667,6557,4590,3432,3447,2688,2843,2311,2196,1983,1558,1830,1534,41516,14827,8842,22893
"05123356470000",4125,1009.45,806.3933,20031,29875,50702,2102.5374964626,2102.5374964626,2011.64230864503,"DENVER BASIN","COLORADO","WELD",40.48306995,-104.374640002,40.48618,-104.35721,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",19312.55,31017.95,47829.45,2,20,2238.40597608042,2292.96953736685,2319.57576014681,750.31667,965.048205,20,7658.75176669653,0.962317871860267,1.1,4723.65887347068,7491.22,4268.41666666667,2868.06333333333,7638.27,5566.73333333333,2938.91666666667,1914.36666666667,5212.45,3483.17333333333,1742.01333333333,743.236666666667,2752.92333333333,10601,0,5547,4297,4354,3907,2826,3440,3265,3035,1766,2496,53052,20499,11809,30968
"05123362470000",9491,498.5051,667.3042,22138,46888,80405,2614.0864995958,2597.49607177252,2531.15121851739,"DENVER BASIN","COLORADO","WELD",40.088452035,-104.628188995,40.11565,-104.6272,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",18860.7,36449.7,55293.5,3,10,2350.65799254051,2378.8575785963,2504.98870491043,809.39889,620.20843,9,10479.9736841364,0.850452744520365,1.1,9657.33799821427,8294.78,4557.09333333333,3938.32,9045.62,6687.5,3589.13333333333,2794.83333333333,6814.1,5194.92666666667,2759.60666666667,1239.07333333333,4259.7,9833,9692,8580,6478,6152,6145,5942,5548,5298,4432,4340,3954,86214,39010,24427,64799
"05123357920000",3964,498.5606,794.9868,19442,31114,45464,4568.10126582278,4981.53846153846,5453.40804003699,"DENVER BASIN","COLORADO","WELD",40.173873934,-104.641671194,40.16181,-104.6439,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",14973.5238095238,25037.8095238095,36959.380952381,3,21,4000.01702969181,4382.8813459325,4678.5927302759,812.242133333333,547.407961904762,21,7808.66853098865,0.98004736496741,1.1,4215.72053310735,10884.1666666667,6243.2,5034.73333333333,11560.4666666667,7982.03333333333,3590.2,3044.86666666667,6819.36666666667,5477.36666666667,1604.2,1250.46666666667,2902.73333333333,7900,6075,4408,3898,3366,3087,2741,2522,2461,1878,1661,1350,49762,17031,11796,30914
"05123360150000",10760,588.8499,434.2048,35148,53759,76603,2577.36368909513,2341.26690508488,2336.98586628553,"DENVER BASIN","COLORADO","WELD",40.379079953,-104.33123001,40.40588,-104.33115,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",21707.2857142857,36024.9285714286,50829.8571428571,3,14,1890.07175381171,1901.02908161641,1887.71626709964,557.265457142857,886.738321428571,14,10351.1466749157,0.983097256360616,1.1,5420.61954143239,5835.77666666667,2993.02333333333,1570.02666666667,4284.11666666667,3340.5,1620.9,1042.53333333333,2462.53333333333,1859.02666666667,759.39,144.346666666667,791.193333333333,10535,7158,6236,5217,4637,3173,3509,4094,3905,3526,3053,2619,67307,19318,9497,27403
"05123356480000",4104,956.3391,747.462,20755,32925,49485,2162.26833199033,2162.26833199033,2040.96228868661,"DENVER BASIN","COLORADO","WELD",40.482860048,-104.374640003,40.48257,-104.35716,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",19885.9411764706,31158.8235294118,48887.8235294118,2,17,2301.38602169327,2349.739734087,2368.03869968463,753.072411764706,979.114847058823,17,7559.22479807945,0.966795814898308,1.1,4531.78904971578,7190.52,4257.36666666667,3067.48,7134.98666666667,5560.03333333333,3152.1,1934.6,4916.78333333333,3683.12,1913.42666666667,571.026666666667,2320.34333333333,9928,0,5452,6718,4185,3723,2693,3168,1392,1399,1918,3116,51353,18848,12233,29736
"05123356430000",4022,963.5837,746.5953,11530,27962,41981,2600.87463556851,2359.43002211121,2451.13193768257,"DENVER BASIN","COLORADO","WELD",40.504050047,-104.354959957,40.50259,-104.33843,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",13962.5625,28609.0625,43207.125,2,16,1938.9703563066,2042.72507162191,1900.70526411223,746.96333125,913.5753425,16,6900.60903066942,0.983368284874402,1.1,3597.84202986459,5869.21666666667,3376.28333333333,1892.29,5099.32,4102.38333333333,2128.5,1112.3,3113.06666666667,1729.21666666667,1017.46666666667,505.526666666667,1461.28666666667,6860,5351,4221,3868,3121,2271,0,2222,2537,2136,2079,1713,41935,13110,9505,20905
"05123358320000",4771,348.0083,555.5479,14712,25034,36212,4357.8209434789,5024.19490810993,5390.18631955079,"DENVER BASIN","COLORADO","WELD",40.146796968,-104.655837948,40.16043,-104.65278,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",17774.5,28802.5,41962.2,1,10,3972.17399441502,4254.32370912936,4573.62455536119,777.97841,573.01084,10,6782.34059880932,0.985670078349837,1.1,3441.44525887442,11494.4533333333,6282.22333333333,5612.41333333333,12645.8366666667,9597.58333333333,5409.65,3802.81666666667,9691.95,7068.50666666667,2660.24333333333,1695.17666666667,4644.97333333333,6847,5015,3810,3429,3083,2696,2291,1855,1756,1588,992,1413,41099,13369,10605,25778
"05123348740000",3933,886.1335,628.6958,11953,19547,26782,2508.0659457543,3184.2406221409,3659.29710208755,"DENVER BASIN","COLORADO","WELD",40.508280024,-104.427529971,40.49502,-104.42699,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","PDC",27519.2941176471,48663.5882352941,75604.7647058823,6,17,1946.09897490865,1828.33655238868,1817.17742763413,645.841098235294,859.402407647059,15,5506.00078505751,0.999395575278615,1.1,1816.81143249226,17150.94,11140.7933333333,6847.24,18814.6733333333,7442.7,3563,1404.45,5231.38333333333,3235.98666666667,271.513333333333,38.5566666666667,348.843333333333,5641,3103,2609,1882,1358,1465,972,1305,1232,903,964,813,24670,7840,4910,12979
"05123362120000",4276,518.1599,774.9208,16967,34207,56011,2574.40860215054,2778.25134671166,2935.20972695528,"DENVER BASIN","COLORADO","WELD",40.118180044,-104.693209985,40.12995,-104.68873,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",19923.9,35893.7,56208.9,3,10,2819.34271352713,2878.06547870617,2992.7486723957,1043.49873,860.52516,10,9815.32194454909,0.968546448990012,1.1,5819.61641279771,10747.4266666667,7114.96666666667,6892.22333333333,13925.2266666667,8287.93333333333,5297.41666666667,4671.58333333333,9829.41666666667,6564.82333333333,3752.09666666667,2182.13666666667,5765.31333333333,9300,7593,6876,5543,4821,4591,3639,3784,3486,3336,2968,2809,66220,26812,7173,32207
"05123339500000",3778,707.8929,637.5952,17324,32499,51038,2176.59906396256,2383.60539389638,2400.82716586852,"DENVER BASIN","COLORADO","WELD",40.117373216,-104.627487255,40.13,-104.62991,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",18261.4666666667,34790.9333333333,55533.5333333333,3,15,2404.97215142158,2442.12315266284,2588.65018683241,822.900906666667,614.698193333333,15,7330.44721411401,0.940449402750518,1.1,5055.94456584565,11968,7405.22,5547.36666666667,12345.14,8205.3,4528.1,3111.36666666667,7249.13333333333,6176.4,2909.28,799.633333333333,3402.67333333333,7293,6062,4764,4349,3550,3626,3462,2125,2987,2789,2321,2590,59827,23098,10616,32779
"05123358310000",4695,459.7409,794.9158,17541,34240,56012,3587.03939008894,3348.28225961231,3571.91387779461,"DENVER BASIN","COLORADO","WELD",40.146797968,-104.655944953,40.16042,-104.65527,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",13126.8571428571,23872.9285714286,38207.9285714286,3,14,3859.3756604878,3939.43393674818,4042.25043412973,653.233057142857,466.368,13,7356.10883743179,0.839167366743318,1.1,6967.37704721838,9127.46666666667,6310.34,5254.32,11847.4566666667,6372.2,3497.63333333333,3091.3,6761.75,5001.23333333333,2637.88,2070.88666666667,4792.63333333333,7761,6152,5773,4774,4722,4322,3645,3510,3086,2487,3075,2566,62209,28378,20358,45411
"05123353370000",3971,968.2731,758.013,9109,21119,34467,3390.53840063341,3365.72130644005,3266.80872951723,"DENVER BASIN","COLORADO","WELD",40.473450032,-104.393649986,40.47329,-104.37676,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",13824.4090909091,25039.2727272727,37604.1818181818,1,22,2240.40714704306,2679.12280436456,2750.71017813112,759.431027272727,953.304086363636,22,4180.70502516473,0.964023922297548,1.1,2544.73319048496,6083.66,3998.32333333333,2195.34333333333,5796.28333333333,4626.78333333333,2528.96666666667,1350.66666666667,3527.15,2701.87333333333,862.603333333333,273.613333333333,1008.89666666667,3842,3453,2885,2603,771,3136,2348,1605,1572,1020,1354,1844,30233,7305,5817,12075
"05123359130000",6709,558.2166,802.7854,24365,46615,75725,3414.91237166857,3561.67278389501,3583.74489597511,"DENVER BASIN","COLORADO","WELD",40.153646001,-104.685652989,40.17322,-104.68273,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",19911.2727272727,37329.2727272727,59712.2727272727,2,11,3656.66810177513,3813.31294356979,4129.50917952625,790.876445454545,486.032036363636,11,6758.43206118355,0.76983459996591,1.1,7478.28957458734,12331.8333333333,7603.3,7122.4,14575.3333333333,10808.4,5880.7,4381.06666666667,10086.3666666667,7522.06666666667,3681,1451.13333333333,4911.63333333333,6861,6166,5283,4914,4709,3851,4187,3335,3520,3327,3132,3032,60306,29295,21751,52448
"05123344230000",3611,1024.468,770.5327,11013,13789,23442,4790.62133645955,4554.97582081955,4488.60437664578,"DENVER BASIN","COLORADO","WELD",40.461789981,-104.39353996,40.46152,-104.37674,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",13255.3333333333,21915.2777777778,33307.0555555556,1,18,2962.2076383077,2878.38003473476,2878.25969002993,719.541855555556,899.089388888889,18,4227.11117454515,0.968248712600155,1.1,2502.83433975318,7829.23666666667,4450.22333333333,3359.37333333333,7946.04333333333,5192.78333333333,2394.45,1202.75,3660.2,2006.87,373.276666666667,244.31,628.493333333333,4265,3593,3155,2776,0,0,1981,162,2304,1949,1660,1597,28702,11416,7853,19725
"05123356000000",4094,985.9195,597.7486,23561,40581,62187,2212.87527705017,2366.12153762597,2213.30575372536,"DENVER BASIN","COLORADO","WELD",40.405469995,-104.342730035,40.39404,-104.34088,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",25881.5,44754.7,67807.2,6,10,1902.76410402461,1792.91198148926,1849.64794306991,587.26984,995.06646,8,6734.3048041425,0.908169620493718,1.1,5250.86951963172,6850.32,3503.59333333333,2628.61666666667,6016.98333333333,5062.6,1966.6,1815.11666666667,3617.35,3187.91,1092.18666666667,827.946666666667,1789.81666666667,7118,5115,4787,4569,2460,4753,3762,3615,2447,2633,1326,0,50340,27729,14823,38729
"05123357840000",3794,468.6487,756.884,19049,31201,45440,3552.15274218349,3857.20353982301,4185.47621558907,"DENVER BASIN","COLORADO","WELD",40.173970975,-104.654970002,40.16158,-104.65379,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",14144.875,23580.4583333333,34920.5833333333,3,24,4519.86404303772,4862.81982636101,5133.98548774574,680.2288625,488.715875,24,8074.28787934344,0.98762401722081,1.1,3995.57463085224,10909.9533333333,5825.59666666667,4941.28333333333,10241.29,8056.75,3782.5,3190.06666666667,6610.1,5231.34666666667,2045.48,1131.78666666667,2870.71,7804,6321,4837,4106,3209,3113,2655,2349,2214,2053,1855,1737,49864,15697,9176,26692
"05123354210000",6881,949.5334,675.076,6044,30852,64240,4264.03146886693,4439.90345054583,4718.55852950661,"DENVER BASIN","COLORADO","WELD",40.153535049,-104.778519022,40.17355,-104.77769,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","CRESTONE PEAK",15624.4,32929.9,52878.3,3,10,3735.00933896773,3994.82307323099,4204.34246930074,774.36644,689.66801,10,6668.43725153576,0.860353336270448,1.1,5984.40821185118,18585.73,11188.9666666667,8540.14666666667,18539.9533333333,11296.6,6736.3,6459.98333333333,12592.2666666667,8762.19666666667,4701.79666666667,4864.91666666667,9211.46,6518,4963,5407,4963,4650,4033,3565,3799,2848,2827,2528,2336,55042,22518,14137,36853
"05123356460000",4105,827.0156,635.8515,17306,26890,46195,3286.0310421286,3286.0310421286,2681.08711839166,"DENVER BASIN","COLORADO","WELD",40.490949993,-104.374569952,40.4879,-104.35711,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",17275.25,30912.5,47108.25,1,16,2051.45773200969,2086.2980771207,2081.39844878732,748.87665625,900.95836875,16,5610.08565452001,0.831403653504926,1.1,5410.76548782439,7133.81666666667,4127.16666666667,2792.86666666667,7423.6,5132.61666666667,2863.58333333333,1859.66666666667,5075.1,2925.06666666667,1951.56666666667,1052,3244.15,8118,0,5312,4272,3804,3458,2266,3627,3394,2756,1759,2411,50381,22260,14112,34575
"05123351560000",5033,417.4988,738.6289,20340,35134,57145,2989.72250770812,3143.91772238115,3323.99213372665,"DENVER BASIN","COLORADO","WELD",40.17636597,-104.751974022,40.19003,-104.74759,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",18733,32681.9333333333,51591.1333333333,2,15,3846.6780307799,3887.9124235677,4026.39940024511,774.6904,564.296593333333,15,7313.1058284788,0.732359230152269,1.1,8734.0147223425,12849.1333333333,8229.71333333333,6341.57333333333,13712.18,8670.6,4755.83333333333,3859.96666666667,8107.23333333333,5868.79333333333,3295.57333333333,2515.33333333333,5468.00666666667,7784,6898,5658,5067,5166,4561,4466,3812,3726,3539,3248,3220,71595,38673,23125,56723
"05123362360000",6863,634.9216,1103.122,8672,35025,63841,1895.27446300716,1998.13313420098,2065.41949683148,"DENVER BASIN","COLORADO","WELD",40.101622961,-104.643032033,40.08189,-104.64102,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",21034.9375,38958.5625,61416.6875,3,16,2363.85591004845,2352.81113797735,2471.70469361826,800.95803125,641.83501875,15,10456.4455470268,0.942442794660379,1.1,7154.57604169137,12001.9533333333,7293.9,5181.66666666667,11829.08,7991.83333333333,4432.5,2797.93333333333,6841.63333333333,5653.3,2679.94,560.833333333333,2927.65333333333,10475,8273,7605,6078,3974,5717,4234,4560,4253,3714,3500,3318,74000,27771,17637,43913
"05123333520000",4911,533.2317,289.8605,8876,14249,19821,2963.07237813885,2130.08890968648,1906.22261174408,"DENVER BASIN","COLORADO","WELD",40.524436049,-104.338666034,40.53624,-104.35417,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",10717.15625,22419.5625,34125.84375,6,32,2221.15222368017,2249.60196399926,2075.36263778536,710.353415625,916.60846875,28,289.660036446041,0.271919233064146,1.1,844.6903356902,5534.41333333333,3326.03333333333,1985.89666666667,5195.09666666667,3317.06666666667,1872.25,1075.13333333333,2871.86666666667,1274.38,762.66,452.566666666667,1190.62333333333,305,292,283,125,37,492,302,286,257,245,258,88,2970,2596,1941,4409
"05123336890000",4127,523.9152,559.3929,35662,50169,61445,814.688183807439,907.039204682113,910.059057023913,"DENVER BASIN","COLORADO","WELD",40.740330004,-103.896659983,40.74237,-103.88047,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","VERDAD",27398.6666666667,46602.5333333333,66517.2,6,15,1245.17576008114,1260.9260594092,1291.15045379418,546.478273333333,773.90532,15,14721.2202544598,0.999584389382963,1.1,4699.1748794952,5645.27333333333,2612.38666666667,2169.62666666667,4560.04666666667,4108.3,1488.56666666667,1076.3,2408.73333333333,2393.86666666667,454,109.85,487.71,14624,10322,6041,6060,2406,212,501,1575,2893,2784,3311,2776,66176,24133,12462,36252
"05123337080000",2806,1063.902,572.0607,31598,51571,69911,1517.12463585544,1705.71565802113,1853.75979206527,"DENVER BASIN","COLORADO","WELD",40.50274997,-104.411990018,40.501,-104.3956,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",30218.9523809524,52212.7619047619,80911.4761904762,3,21,1835.67568552547,1680.5546511861,1754.95460199457,673.387036666667,885.26393,21,12854.7635746374,0.996091935456929,1.1,5332.31457715777,15618.4333333333,10063.4,6980.69333333333,17318.5933333333,7776.23333333333,4180.36666666667,2251.11666666667,6530.81666666667,2590.83333333333,678.733333333333,196.806666666667,885.12,12701,8119,6881,7407,5685,4515,3846,3959,0,3244,2776,2959,80129,14940,5324,22102
"05123339520000",2843,609.5688,520.1592,12956,21546,30720,2670.26891178688,3056.4362714014,3541.45484215151,"DENVER BASIN","COLORADO","WELD",40.117373616,-104.627573059,40.13,-104.63005,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",22010.5172413793,38586.4482758621,58727.5862068966,3,29,2655.43367326391,2763.84294374094,2953.48816456135,793.617982758621,619.652286206897,29,4729.97074982549,0.99075419736547,1.1,2222.6380274477,13980.48,8714.63333333333,7945.29333333333,16408.6533333333,9765.76666666667,5205.96666666667,3915.56666666667,8926.03333333333,7056.36,2282.84666666667,52.22,2140.20666666667,4658,3317,2804,2469,2031,1680,1655,1155,1343,1310,1195,864,30356,8292,4597,12594
"05123342860000",4116,851.2738,749.9039,31794,53618,78991,3682.72160162484,3807.61604143904,4185.30206026034,"DENVER BASIN","COLORADO","WELD",40.146998977,-104.736815967,40.15875,-104.73633,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",24248.2352941176,40995.7352941177,64107.8529411765,3,34,3563.81355106472,3812.63584646184,3977.66745184947,912.779255882353,749.429841176471,34,11257.5315729879,0.980676626650021,1.1,6047.03406982309,19721.01,14411.51,9698.57333333333,23042.64,15696.4,10321.05,6517.51666666667,16060.25,8821.59666666667,6079,2648.59666666667,8176.57333333333,10925,8246,7463,6115,5367,4567,4283,3906,3938,3312,3142,3255,78606,17663,16916,35263
"05123347790000",3720,935.7551,735.1105,23449,35781,48357,3125.01363586779,3454.71192204565,3688.50233774069,"DENVER BASIN","COLORADO","WELD",40.127865007,-104.658872962,40.12762,-104.64184,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",18948.25,32020.45,48720.925,3,40,3242.80667653622,3550.11804743271,3881.45760175531,754.745445,593.35331,40,4986.73558929911,0.971533912758492,1.1,2886.85006908098,13308.72,8110.15666666667,7371.31,15279.3166666667,9696.06666666667,5088.08333333333,3236.15,8157.45,6293.29666666667,1641.81333333333,61.1033333333333,1544.72666666667,4600,4468,3264,2724,2410,2292,1863,1672,1615,482,1718,332,30301,11086,8108,17519
"05123356110000",4068,1106.982,735.0943,20852,30877,42573,2825.71837498624,3053.67248828577,3247.69806253597,"DENVER BASIN","COLORADO","WELD",40.199950032,-104.583230031,40.20038,-104.60045,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16978.1538461538,28677.3076923077,41561.3076923077,3,13,4388.39550451506,4649.90661048079,4773.45390546053,705.775715384615,828.332823076923,10,9426.43497819183,0.997460954409157,1.1,3687.4198924353,15398.9133333333,10534.96,6751.18333333333,16899.2066666667,8600.6,4300.93333333333,2603.85,6786.66666666667,4702.69,1575.55333333333,898.67,2392.38666666667,9083,7350,4419,4208,3023,2794,2495,1959,1932,1916,1807,1587,50394,13484,9261,24251
"05123351530000",8916,430.9527,516.2532,22819,39660,59068,3064.5324176934,3319.50800915332,3537.30729701953,"DENVER BASIN","COLORADO","WELD",40.132699201,-104.627809113,40.15908,-104.62525,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",19399.4666666667,32715.4333333333,49963.5333333333,3,30,3300.633142082,3523.43006526053,3803.9425131178,754.180736666667,586.267686666667,30,6844.99999947643,0.926292363444765,1.1,5002.65797041097,13634.6966666667,8499.52333333333,7748.37333333333,16010.63,10131.8666666667,5326.56666666667,3894.41666666667,8992.53333333333,6090.81333333333,1275.39,383.47,1512.14666666667,6845,5373,4623,3331,3836,3618,3067,2957,2599,2371,2532,1314,49507,20436,14736,32245
