WELL_KEY,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,OIL_CUM_3MOS,OIL_CUM_6MOS,OIL_CUM_12MOS,GOR_30,GOR_60,GOR_90
33023006140000,9535,267.9551,NULL,39169,56293,73200,1050.488599348534,1120.530161691542,1134.648886636470
33061010150000,4829,407.5175,NULL,13789,29187,49175,744.947499153212,681.052388645280,733.926010897619
33023006590000,9394,60.04276,123.1246,7395,14840,28643,986.027397260273,1015.510340226817,1060.373623654583
33061022120000,9120,210.2905,158.3647,27457,43100,68363,998.543293322456,1052.291801162040,1050.515351276541
33053032220000,9015,123.0002,110.762,33023,50139,70415,973.853073463268,1138.303067974958,1034.188293007903
33025017750000,9984,261.3474,249.6577,48688,77362,108916,600.049031625398,600.041671627574,600.028437366699
33023008220000,9640,223.5318,183.7343,8286,18802,28632,805.294619982920,707.597750751928,575.702629193109
33061018440000,9077,213.3188,201.9726,7383,15146,25823,1799.889441680486,1672.498146775389,1748.783877692842
33007017860100,9023,211.7177,209.2082,19868,36410,56895,387.506100536847,357.046527309507,350.705596107055
33055001650100,10062,247.854,187.1952,12075,17623,42794,980.555555555555,984.321223709369,984.745915696362
33013015300100,9470,369.2925,NULL,21096,32488,73979,1094.654894142219,1065.975080959437,1066.359295241231
33013016670100,10026,205.6454,128.4386,16370,27851,39821,823.861039158921,941.456710948236,987.974470943903
33023005710000,9296,34.7043,NULL,25494,45921,71451,1162.039411032158,1089.630931458699,1001.851414165287
33023006010000,9665,134.6812,NULL,16057,36275,64278,383.010118043844,403.045746875379,430.426876785868
33023006350100,9164,246.424,152.2743,14183,21380,30522,791.007837206104,798.716773602199,825.507564474406
33025012130000,9322,266.8802,239.548,28903,46361,75444,1182.489046045045,1241.600072648020,1386.119087983946
33025020070100,9293,296.2578,238.6535,20782,61082,89577,667.459265611600,644.475024081464,651.529321157443
33053033790100,9748,245.8108,246.8443,30516,50080,81342,1255.651707251626,1157.437126721651,1432.425765471308
33053036040000,9547,342.1667,223.9808,9228,37775,50145,2502.844757518287,1934.899615548910,1935.459149673463
33053036820100,8946,459.2033,436.9049,33635,57837,86990,1637.216713881019,1806.246264196054,1912.252244244956
33053037750000,9428,17.52626,10.74487,581,920,1234,1767.370542363970,1738.749871279991,1758.654107066713
33053039280100,9335,315.0767,208.1993,67666,126114,190332,1312.185881079409,1265.208980851572,1210.298841047349
33053039770100,3400,236.948,131.8139,105768,155940,219987,2059.738293500594,2064.763395574770,2054.922093638907
33053043570100,9485,450.4083,226.1863,4819,84352,203501,1221.320225416449,1252.010934250624,1289.845842620862
33053045620100,1990,356.7131,268.8125,56612,99755,149848,1749.643620812544,1722.522111032678,1707.970487695472
33061013160000,4771,434.8933,NULL,45062,74075,115314,318.820706205005,334.911141974433,370.322746560370
33061017990100,9446,273.4072,117.6559,43687,81705,135423,765.471167369901,631.446223679233,610.510445832435
33061018310100,9072,217.5932,113.5675,13418,28711,45990,840.756084930088,869.940882219190,853.565596080566
33061012490000,6040,304.7804,NULL,24091,33210,58268,449.085449085449,568.599515600512,598.007582479632
33061013460000,9201,288.1718,229.79,54786,90408,143497,552.463864706127,564.460272626796,544.244617878822
33061013180000,4432,425.4881,NULL,26031,52932,92467,595.750084659668,754.440599769319,665.554903973024
33053036270000,9383,10.04435,NULL,4012,24337,58951,1832.182481185507,1892.893974365270,1867.224316682375
33025013570000,9486,326.2651,NULL,39266,56013,101072,520.018244475978,637.280150753768,646.819131054856
33025009700000,9288,162.0185,NULL,35521,60976,107329,841.078220605258,911.986626304613,832.459188356388
33025014130000,9001,282.1845,323.1592,35834,62972,93366,1106.098475381154,1017.040731504571,1044.379517920560
33025010180000,4261,420.9075,NULL,59931,88782,138660,600.570993528740,600.320705552214,600.240276317765
33023010270000,9360,166.1193,96.18579,36455,54638,76553,1098.114525139664,1128.085924975953,1084.652311068440
33023007180000,9914,115.5898,99.82095,19700,38524,60482,987.327039958618,771.143598852302,674.281951268932
33013015840000,10391,131.5938,NULL,3265,15457,24667,886.549966762685,618.818001978239,462.776659959758
33023010570000,9520,589.6292,388.6291,11637,28261,55077,753.154816866728,698.192484540986,687.830976688322
30015362870000,1953,559.4185,NULL,92,92,98,297312.500000000000,334652.173913043478,390576.086956521739
30015391410000,4239,278.5859,NULL,19553,28450,36230,2633.720154728558,2830.996475969108,3046.248896734333
33061011570000,9399,273.7366,NULL,98265,164141,248610,508.475019618100,492.339208740557,493.677955029186
30025413030000,4075,783.5861,572.1866,40037,66652,111243,785.847299813780,998.551935394040,1199.220050411375
33053033530000,9749,294.2814,NULL,25176,82379,140549,1687.487723433510,1650.858693949992,1601.666856947140
30015405870000,4332,567.6597,391.7484,8713,14567,19091,NULL,NULL,NULL
30015372720000,5697,453.7908,NULL,23688,52551,95045,1428.254027032031,1043.043135801325,1062.195746861388
33061016590000,5645,404.5729,167.6403,18942,36514,52839,629.612599149327,619.468410798775,637.052247319187
33025012330000,9667,240.5885,204.3317,9201,26398,43633,545.443180397549,526.101080305205,536.081874745595
30015398340000,7872,489.4764,263.1863,52254,86244,127472,1721.237034558577,1662.121091995031,1663.701344106907
30015414120000,5137,377.8192,426.2461,26170,54695,83256,2464.207994502347,2417.707536749086,2390.286260094358
30015402530000,4560,766.4714,0.2384196,83503,124682,172350,1779.620583891855,1882.801318110707,2025.473272113401
30025398930000,4556,NULL,NULL,15398,37737,66040,971.245186136071,743.966623876765,693.092797349926
30015392390000,1951,NULL,NULL,3112,NULL,NULL,350.171232876712,495.219885277246,740.599107711918
30015358940000,4934,373.8914,NULL,9176,14384,21174,3452.421410365335,3670.321064996084,3935.920047031158
33053033310000,9421,278.1887,103.0381,46044,77348,103542,1547.845721957768,1526.254668717240,1506.906437320823
30015391650000,4416,444.7759,653.2986,18604,25364,31319,3492.151654189809,4145.087037836282,3650.344012040421
30015413070000,4566,452.3858,303.0781,31425,42987,60780,1375.398749521500,1671.904257917446,1899.347653142402
33023005730000,9438,244.7233,55.57198,513,10698,36266,1088.548534334110,1074.612244897959,1067.664547877793
33025010940000,9294,54.09504,NULL,23946,25317,54148,784.427284427284,767.527895459156,1037.451737451737
33025010960000,8805,249.1122,168.9742,7798,21446,37116,460.184833523230,469.681037504381,564.111957796014
33061015210000,6871,211.4785,265.0554,42604,72747,110922,570.624967745265,655.655847897061,617.823621897184
33053031270000,9687,237.0386,67.00563,21885,57390,94085,1389.813907933398,1259.361746924534,1281.986376077874
33061016600000,9831,435.7656,NULL,24345,43363,71621,618.913948310908,611.041336755310,606.902293196094
33053040780000,10432,31.10108,110.3232,859,12050,26359,2662.940971009430,2738.106737503018,2678.627280625543
33053030740000,3968,281.2271,NULL,56746,85885,121029,881.413829060443,709.048588885656,692.154513093433
33061009590000,9250,257.7102,NULL,61217,126582,216130,639.111111111111,636.887349473268,638.236022577659
33007016570000,9503,240.0952,NULL,32712,51622,88739,519.748416608022,502.972426005565,499.310306775546
33053032020000,9702,260.8142,208.9061,23663,67735,123310,1158.290188155070,1146.687491865156,1097.386095480123
30015353650100,3765,NULL,NULL,19524,31709,46732,1684.839957791065,1745.928778971552,1869.512257016697
30015381060000,4093,519.2639,340.139,18562,26740,36252,2933.306166802499,2442.205506866330,2542.398448443055
30015384750000,4269,348.6976,321.1771,25721,63050,99250,NULL,NULL,NULL
30015398100000,8973,381.9194,260.0729,45799,81684,129111,1946.138831279736,1849.715213033378,1927.752510896342
30015404380000,4191,780.543,864.631,15766,23606,35054,11286.686718378977,13749.466409187925,13303.858648284605
30015370490000,3411,935.0123,NULL,11908,15489,19628,21060.561838744983,21260.628465804066,22758.313738663083
30015397690100,1050,136.8976,183.1012,3297,6023,9959,706.426484907497,752.527472527472,695.797198132088
30025400860000,4425,220.7272,NULL,16234,25759,37212,666.129032258064,723.434495443524,738.142170752741
30025408910000,4128,776.9699,654.6339,29885,58752,98101,836.544894955171,1187.043701799485,1173.800909839882
30015396410000,4030,583.0975,446.1342,32301,56092,83530,1048.217867613022,1107.621329074616,1103.538532900404
30015394040000,4090,756.517,NULL,29033,41704,57547,2822.907376735889,3609.631102275237,3808.310309728079
30015383330100,4057,284.1517,275.2944,10072,17205,29715,NULL,NULL,NULL
30015389830000,3934,46.4405,330.5789,24520,41525,64667,1043.399501849196,1254.957638953542,1322.573455666579
30015397810100,4063,498.4174,331.2608,9787,16333,22872,610.428868316644,603.362588558739,654.960934218264
30015382850000,3418,NULL,NULL,4082,7517,15615,3254.732287723093,3416.983894582723,3494.184860232605
30015393080000,4120,560.0325,708.9736,12074,18645,24017,13041.149068322981,14775.531666277167,13690.954083035468
30015393750000,3911,478.3588,368.6932,4417,11018,27071,2559.203079012904,4832.465474303826,7255.150554675118
30015392520000,7536,395.42,354.8131,38410,75818,125764,1226.252822755008,1286.087768440709,1397.512973661020
30015382930000,7422,282.1971,506.4141,6216,9524,15570,5338.955823293172,3083.987783595113,3777.348777348777
30015383100000,5627,161.3016,375.6108,28499,19290,30191,NULL,NULL,NULL
30015383100000,5627,161.3016,375.6108,28499,19290,30191,NULL,NULL,NULL
30015394790000,4599,431.8193,360.1718,48843,85301,122273,1799.365680863333,1420.639873523048,1509.792508927307
30025401030100,3938,807.5624,NULL,68387,152324,262116,1286.768153543184,1340.403841682614,1364.714555472205
30025410030000,3900,511.7407,20.33537,18036,31526,56080,556.148675365757,693.853054520184,616.121813582409
30015380840000,3615,301.2606,428.5004,8915,14676,22649,6086.900129701686,6917.345214318635,7201.570386988222
30015385770000,4031,527.2622,NULL,1161,16805,54541,1623.536991302480,1749.361430395913,1840.495427505993
30015380440000,4517,370.7753,NULL,7701,11858,16784,7034.639409426462,6021.658536585365,5465.644438015333
30015369980000,4427,556.1024,NULL,23038,26593,28058,4928.443006112909,5219.661419661419,3814.263390919350
30015374270000,4080,NULL,NULL,8855,11674,15054,18670.888157894736,22955.547694847305,23916.657255787690
33007016610000,9443,211.625,171.6748,1256,10812,22016,2186.033033903216,2204.203718674211,2152.139266887336
33023006440100,7308,36.42954,119.4473,8171,15593,24746,772.126551862234,817.534657174971,860.842344906089
33025013640000,8337,286.2598,315.791,43223,70574,115640,568.150208623087,699.651217144295,735.635875277356
33061014690000,9437,387.3081,NULL,91622,157639,245486,428.637227243940,362.213264694931,384.310440435598
33023010490000,10192,232.2126,265.6805,26245,40694,54239,717.378971255673,689.014759544687,716.120055654939
33053050770000,9565,396.091,956.7037,24035,55248,83637,959.399450200888,1390.442890442890,989.640112401394
33053049670000,9512,406.1404,325.8463,53099,89044,145344,1436.263789668076,1330.509582450911,1284.468634060905
33025013220000,4266,417.4771,302.6696,31666,49051,78139,1114.727101631116,1159.654320987654,1092.299753031810
33061019510200,2392,383.3344,297.7803,26671,43993,66675,806.889268015273,817.926225820962,772.315653298835
33061018990000,9544,394.1621,314.9105,31577,59199,93288,903.682918274289,821.998950288670,806.093042404281
33025018000000,9877,329.0757,241.5507,39957,66732,105125,729.165383430859,628.017129509473,667.898813116073
33053031060100,8208,425.1199,NULL,37117,56149,87653,869.639344262295,956.858285336952,863.943745453565
33061024860000,9914,324.2279,276.0432,45275,95873,151109,722.413938220688,549.257068331082,505.991875423155
33061019920000,8393,195.0329,263.2733,20660,33603,56416,1099.078041812751,1068.284274728188,1092.169225585984
33023007170100,4058,101.8952,102.0801,11868,24902,42775,845.048422368009,753.503568050898,679.179659390741
33013017050000,9629,447.8717,255.9402,9028,22031,41399,2000.000000000000,1974.958609271523,1981.626300204995
33053034010000,9789,297.6672,310.745,25775,47107,72543,1848.616079834306,1558.667381033559,1474.541179773309
33023010560100,4375,309.0268,338.6713,19480,31599,52224,544.956833017477,544.956413449564,545.020149683362
33023008190000,10104,146.5498,217.0104,19083,51772,96560,1267.295597484276,1388.327759197324,1274.176589969924
33007016120000,2666,NULL,NULL,1763,3551,5842,3277.419354838709,2797.080291970802,2943.695014662756
33023010730000,9625,301.1533,318.9576,15486,17983,39850,417.007457300938,417.030762371823,417.049469964664
33023008320100,7028,153.3376,159.9582,30178,45477,66340,872.513089005235,847.539948516197,875.388026607538
33053031120000,5293,423.5344,297.3843,85707,131170,179699,1744.902228792992,1707.529020477370,1770.858856336121
33061021550000,9645,297.4031,285.302,12584,27362,42855,872.031662269129,888.714444033985,826.100188690729
33053040190000,9994,152.0192,229.701,44535,62274,83604,1019.627329192546,869.615799330344,1084.562703491635
33061019300000,9263,333.677,348.8234,24039,34919,48622,1069.898329702251,748.870874348581,883.439410957194
33053031130200,3141,217.4182,240.3337,9220,21384,42155,589.945155393053,585.203737597533,523.576890399320
33025012200000,9467,335.1263,273.2499,25323,52681,84395,1410.551927263414,1402.535894089129,1399.333973020263
33053046490000,4805,472.6917,359.2333,47355,70429,103010,1538.715631982901,1652.083813032466,1640.520545503164
33061015180000,4747,373.8526,NULL,31280,60833,116959,574.709281064872,604.037786323357,572.665694932693
33061010640000,4338,385.87,164.2532,20436,31808,56877,345.622119815668,369.424753779562,370.815553819340
33053040100100,4897,370.3874,258.348,46297,77957,116002,1939.952937221615,2146.616451171828,2148.706084898047
33061023200000,9433,168.179,136.2351,36924,58386,91397,1006.026341948310,959.276018099547,839.643592243527
33061014060000,4367,197.3925,NULL,1943,5921,12248,1202.723146747352,1161.087866108786,1122.260668973471
30015412390000,4352,483.8104,759.7332,34389,52654,72609,3563.144511936714,3432.232388603734,3764.052458635028
30025406760100,4218,531.5983,418.8313,19549,36139,57515,732.729711602951,677.124183006535,626.835132231827
30025401660100,3836,363.609,NULL,4896,7138,9964,844.265763859500,1000.837053571428,1145.200620704943
30025404070100,4084,1017.17,659.8321,21181,34229,48353,3642.315879097488,3270.255915016900,3571.125429221806
30015385750000,3924,739.7746,530.8672,45465,75420,111131,1669.837407366441,1637.224766325826,1792.828685258964
30015405080000,4249,500.4681,366.0694,17717,27148,37993,NULL,NULL,NULL
30015401670000,4026,515.381,445.6033,24933,37461,48108,1769.824707846410,1803.857487275649,1943.288011871816
30025395780000,3876,805.8189,647.0588,31137,50094,77904,1411.355832844820,1500.656197673892,1420.303818608086
30015414890000,3982,516.5114,350.7361,29971,50201,69719,2217.175950621047,2274.573484069886,2475.089186861852
30025203810100,2270,359.6161,NULL,NULL,NULL,NULL,1188.067626100321,760.622430057244,973.838761345435
30015381500000,4531,628.657,547.5439,45098,67406,86149,1283.251733986128,1180.485543774262,1119.576528073112
30025400430100,3954,362.1973,NULL,9237,12266,19704,2737.205162438807,2590.826023391812,2403.248004404073
30015384210100,3966,394.4413,NULL,14371,19543,27529,NULL,NULL,NULL
30015385040000,4069,NULL,NULL,17859,32951,51609,2082.020997375328,2081.344495814069,2121.522271875450
30025401860100,5105,198.4963,NULL,1986,3366,6261,3593.950504124656,4759.819703799098,5587.613293051359
30025410650100,4286,772.2048,627.0508,17566,23511,45308,1125.085722123165,1382.759784075573,1579.614604462474
30025404100000,4094,518.7446,NULL,33060,46854,57265,3675.177748960336,4895.172154516118,5403.622354798148
30015409690000,3772,653.4919,492.5938,10367,26737,41501,1945.333544604658,2084.064910880553,2079.291386682956
30025400160000,4112,344.9089,NULL,8197,12277,18093,620.006193868070,490.497438439927,377.211174820056
30015410480000,3780,269.3036,351.537,745,987,1157,714.728682170542,632.827324478178,841.555977229601
30025400150100,4087,NULL,258.7669,13794,19958,28128,597.980190328219,483.100495718792,579.197566077200
30015393720000,4342,557.7131,347.3584,45319,73476,109958,NULL,NULL,NULL
30025406810100,4224,865.2701,626.687,33655,46393,64751,775.590284825113,695.889678355871,719.803892437973
30025397160000,3591,567.514,NULL,15535,26473,37931,2668.036359108454,2712.965636731157,2784.106393415817
33061017020000,9517,610.5447,242.1515,39843,93219,180066,616.866164228363,626.701085889054,631.126348920863
33061019830000,9649,110.6547,1.693661,16535,32752,58820,805.575338284667,855.313700384122,858.602963410946
33025019330000,9199,211.2346,184.2975,32425,52468,80956,668.438835337374,723.191543555781,867.314336182040
33061011590000,3943,478.3614,NULL,32260,57974,85992,349.271267102914,349.378881987577,297.661347632275
33053041570100,4064,135.3488,232.7907,44944,61270,95246,1179.685417222074,1136.652325343167,968.049127803488
33061012350100,9112,NULL,148.3395,5559,8573,32426,467.530131318582,822.809857888109,1080.769922647958
33053049560000,9752,370.1079,273.7969,21296,38153,64389,1319.717064544650,1289.780946476544,1314.245869078307
33053046480000,4958,397.7869,304.9213,39192,66509,96263,1800.445461112448,1825.910312805474,1842.161665646050
33053042920000,9200,199.1158,155.4228,41538,61080,87342,1376.090076167347,1379.896013864818,1184.289084693533
33025013620000,9177,235.0116,229.7814,27238,27351,66075,770.396182107416,719.024824668818,719.024824668818
33053035280000,9432,406.7921,1076.895,14133,39049,74110,690.034266133637,736.639831708402,572.666051918294
33053046300000,8244,168.9094,155.9868,47479,69272,99319,1143.843498273878,1379.625945085555,1446.702752795972
33061022350000,9365,397.7813,326.1744,19502,34436,56815,660.749171833857,661.031975885099,678.537147245152
33061022490000,11121,987.9469,504.9267,105598,178133,288429,497.270013355330,337.754851387865,318.261040551290
33061015820100,9179,185.2983,55.05922,548,20244,53326,701.261341004647,714.169737088615,729.529455353834
33053047140000,11035,317.0316,197.7162,47296,95842,152684,2366.339442773648,2346.667854597291,2293.642176378332
33025010980000,10199,220.4036,NULL,28799,59285,100442,915.356982487651,774.898755062246,738.859474961394
33061021330000,9238,362.5126,259.4916,27335,70859,117251,1045.800659165814,1038.425801037077,1053.860149691932
33061025070000,4792,445.9961,331.0828,26106,45385,68174,674.029004834139,701.451643914631,725.813236118900
33061021610000,4542,357.8463,244.3809,11747,18596,43158,818.881407173285,818.881407173285,818.881407173285
33023010580000,9889,258.1173,280.4436,10831,25373,47596,918.332292317301,822.949564551631,726.665000624765
33061016490000,12765,362.1689,135.6995,50238,92813,139995,459.496255956432,469.583864925758,469.704207970062
33061020980000,10097,298.5909,236.2548,30874,49668,62706,878.358750907770,671.514818880351,585.679806918744
33053050350000,10185,356.1002,272.7589,27785,54952,76702,1261.444622792937,708.895462087872,513.818077234815
33061012080000,9030,166.4641,540.2529,52526,80578,122630,945.667153894341,848.762851099414,886.836995011994
33025009860000,9266,181.624,NULL,20973,35138,62460,1049.047678326901,790.387481371087,720.991531602265
33025009470000,9521,190.1572,NULL,9495,15875,39987,690.518209529921,873.983082808038,903.411360549652
33053045500000,9208,381.5074,307.7241,33560,62112,96811,933.328496807893,1119.110005773415,1022.174915735320
33053049290000,9819,254.3222,258.99,15715,32808,55315,1387.149917627677,1701.287058974194,1539.166182581884
33023006680000,9616,317.0847,NULL,10278,25041,39884,1494.408201304753,1655.720639727453,1638.149427623111
33023005780000,5605,418.0305,NULL,7578,14462,23738,1191.330343796711,1268.978444236176,1540.635243585396
33053030900100,10048,262.1031,199.1973,4030,19754,49307,1692.221207223666,1889.118148380730,1978.105124643614
33023006420000,9110,167.261,NULL,12355,28097,51372,558.683502380459,1090.637552786074,913.864063969896
33023006080000,5386,424.064,NULL,5125,8721,13670,975.340449024659,530.000000000000,448.598130841121
33025012500000,9516,335.1482,251.4559,45465,73028,122440,880.357037299757,917.168625663399,891.646937848243
33025010710100,9395,578.6597,616.3445,3213,8407,28053,684.813855272030,698.260441820946,694.613883127973
33023005810100,2602,427.6843,NULL,11594,24693,43285,938.128383604021,748.675171736997,634.997507300049
33053041730100,7209,996.1374,448.2281,6713,89136,195441,1248.083744697740,1416.248118395755,1442.958882836101
33053048360000,10048,360.6241,869.676,32048,47372,66813,800.217323812480,839.557399723374,831.409136295556
33053051620000,8748,204.6997,183.9279,42235,85335,141436,968.097782219318,950.547873103976,922.777105431764
33053047770000,9394,299.8442,357.1976,51501,83298,108322,1495.568606513614,1674.452203226583,1764.409599562413
33053035380200,8424,239.7252,158.6153,26779,74444,116253,1394.584714783643,1402.717658083805,1448.651887357699
33053034330000,9234,474.3759,NULL,46131,73891,108734,839.984101748807,839.994479712945,839.990322438745
33053036490100,6083,NULL,259.7226,2457,7812,15470,1449.129488574537,1801.993656547349,2295.685279187817
33053046130000,9964,409.2455,1030.03,30519,44123,91422,699.044094973789,733.290488431876,745.207903273370
33053036710000,6900,324.0051,272.6233,37618,63708,94094,1003.194269673797,1127.857594650763,995.514588799928
33061019430000,9690,410.1961,233.2007,24766,59321,89824,582.084893882646,507.976723011757,491.022283973708
33053043960000,9676,326.7692,335.2188,22482,30984,43760,1187.668463611859,1874.008610922275,2061.909758656873
33053045440000,9472,373.0787,249.0189,38502,72017,102038,1598.477959125065,1553.159478435305,1482.514814149757
33053041650000,9523,194.2917,203.4317,15384,36829,56309,1958.148850938224,1758.019655108473,1573.467008626719
33053036910100,8611,205.1877,131.4205,10551,25542,43288,4198.885350318471,3158.200817810086,2802.681608965379
33053039070000,10005,312.7271,321.6428,40802,76108,117957,979.285155230889,793.990544969401,588.010395858839
33053045930000,9928,326.5367,336.0512,38150,84625,123731,1824.239778844754,1730.329094072385,1683.059322948519
33053039440000,9624,121.2976,100.2572,12804,21845,32076,397.831171592600,390.475102786660,433.001599431313
33053045780000,643,1606.704,1166.733,35255,49710,63324,1266.011190178716,1277.864880273660,1264.558218692384
33053034630000,9517,NULL,NULL,16645,29811,45436,442.927080649317,460.753457319980,411.294683088014
33053039250100,8624,191.7619,229.1498,25166,48086,78443,1197.512160114823,1137.459049499618,1104.476156421675
33025013560000,9792,303.3504,266.085,30269,50934,85102,793.837461402010,746.367077787275,691.923076923076
33025019710000,9649,370.7548,369.8174,32036,42560,71651,1195.503421309872,799.209728775846,798.070920214758
33061015840000,9525,289.999,NULL,88702,128794,182580,416.251276199627,283.110799582856,270.494397670443
33025015170000,10148,266.0134,239.4949,36349,51988,87342,811.011904761904,696.462175385773,771.035315807876
33053044450000,10095,399.6142,446.5464,13983,47111,94852,2516.136346459073,2567.400153383281,2518.348623853211
33053035350000,8870,490.8391,326.7763,75167,133343,218529,1737.735378130286,1834.070117271443,1427.368375476272
33025009370000,4079,244.6865,NULL,12792,17128,28127,2423.023093072078,2367.776416880080,2360.694183864915
33053030240000,9370,137.6898,NULL,30334,45283,81096,1080.288573423318,1030.903940252382,1001.912045889101
33025010190000,3789,244.5684,NULL,20186,42438,68859,1036.981268445461,1037.009345794392,1036.986908160251
33025014140000,9850,250.7367,0.2005149,46072,86683,134283,1180.362608900400,1173.043267547992,1176.410295345835
33025018160000,9411,477.2213,378.8334,78919,136694,222832,947.932362297003,925.113477502977,710.315479458892
33025010990000,9617,260.6528,NULL,17866,32784,55845,937.784895897499,891.753675687193,866.412922391385
33053048490100,6477,421.9586,333.8792,25874,47281,74472,895.060269439848,852.760193014298,774.143978620344
33061019500000,9406,385.9393,295.1663,45154,66485,108670,701.417296805917,676.141186779484,677.593497270002
33053044290000,10086,366.6709,952.261,28499,45137,83378,822.829268292682,826.982637259502,718.564889606892
33061020990000,9681,298.5509,211.529,35115,50627,58077,565.669160432252,584.405085617696,649.010394418339
33061012750000,9286,NULL,273.1935,72586,113209,194593,513.002980625931,491.717704701780,491.430854434739
33053040970100,10952,367.1622,397.762,53237,71602,142732,1936.374583438348,1792.531510040009,1792.531510040009
33053041340000,10244,59.27098,268.2428,31691,49956,98833,2160.355614092854,2127.215352438263,2117.196145644956
33025016690000,9430,991.0973,399.2823,74732,114679,178964,600.006798558705,593.172832402130,585.492158646898
33053035340000,4170,422.4037,259.2989,26178,41752,61832,1006.099922540666,792.175403959058,779.738711895484
33025009730000,8809,225.1022,NULL,27081,46579,87595,696.570250515399,678.333585591039,692.266964732182
33053036560100,8459,186.9192,NULL,10530,20504,32820,1442.307692307692,1554.139235187000,1398.100664767331
33023010040000,9776,281.6544,203.0616,1579,1747,20477,2564.863676341248,2317.765942919568,2004.851136687910
33061017400000,9841,400.065,NULL,56324,78649,121224,919.232793788656,1029.602438605529,1041.989205312122
33013015910000,9108,393.0131,191.9477,16052,39540,71025,661.344944363812,654.556537640963,656.462874659400
33023008460000,10057,233.663,188.3839,18912,41809,60980,810.612505316886,835.501805467988,830.618112122664
33053047750200,5874,350.1001,337.0263,36975,68627,104738,1966.012919746260,1933.162939297124,2018.128726122399
33061014900100,4465,208.6726,NULL,3746,6287,13694,471.172022684310,493.300423131170,798.433775961865
33053047800000,9906,1049.24,763.0998,54709,102110,180970,1420.882473475706,1299.567575315956,1214.629163217500
30015382390000,1844,276.3562,NULL,31351,49354,32564,NULL,NULL,NULL
30015382390000,1844,276.3562,NULL,31351,49354,32564,NULL,NULL,NULL
30015400580100,3770,209.575,347.6656,11112,16829,23456,1626.669586161594,1516.879795396419,1488.091794426766
30015380720000,6101,756.7672,0.2234786,30526,50171,71506,3523.007128969539,3316.323093505793,3513.532195459137
30025395250100,3915,427.4108,NULL,8318,18050,26169,6974.077766699900,7906.317804722399,7907.932593505959
30015386740000,3208,256.2459,NULL,5914,9153,15428,849.182515849182,901.082251082251,761.248692012556
30015398390000,4099,433.6935,411.2431,34428,61799,92633,2325.960919046596,2015.882547212297,2019.013679224401
30025397420000,3820,238.4107,NULL,12552,18611,23400,845.362456473567,986.700507614213,1154.955385595920
30015393440000,4411,821.934,738.1865,45827,70039,101255,2528.358502631708,2934.502547285823,2798.721277849302
30025401560000,4108,539.6569,NULL,21048,31082,42351,3491.934022113467,3938.771824202287,4227.458816648796
30015414080000,4234,523.2865,507.4101,6078,11761,21423,1919.366993217784,2046.862265688671,2106.830122591943
30015385180000,3843,711.2001,NULL,11649,23699,39777,1828.210329224528,2047.725577926920,2102.567558460812
30015407780000,4559,267.9548,195.8265,11382,17099,23015,1461.320085166784,1328.580208973570,1308.118081180811
30015406250000,4270,628.8113,485.1994,8703,16110,27530,2024.560660597078,2067.310134620269,2337.896118507406
30025401260100,5022,354.6617,NULL,2054,2952,3846,1060.041407867494,1019.480519480519,1262.901655306718
30025398920000,4033,1460.191,1373.122,42705,67917,92802,2773.967665533930,3364.446468062963,3483.464645957745
30015379680000,3473,480.5679,NULL,12396,27405,46511,2127.184007555485,2030.794701986754,2107.393083347346
30015375560000,2825,604.9515,374.8369,4309,9057,13258,915.009041591320,873.954784763084,783.909014321819
30025399470000,3813,544.5172,NULL,3787,25658,39356,4844.000427396089,4519.065613191343,4653.513785377897
30015374470000,4320,328.8536,NULL,27929,44159,64578,1626.244928070822,1565.516899593616,1576.970237431724
33061012060000,8585,326.7729,NULL,35046,54728,89021,1354.736424891002,1522.354272778720,1433.573018318781
33025008900000,4127,432.3785,NULL,51852,81217,109378,600.000000000000,599.972606492261,599.987381968833
30015367420000,51,NULL,NULL,667,NULL,NULL,0.000000000000,0.000000000000,0.000000000000
33025011020000,9566,237.5168,206.5485,15060,40817,66675,662.843344400845,686.265001818402,697.205210308701
33061014010000,9167,275.3005,NULL,8374,20599,41990,562.923250564334,618.813905930470,606.916791345379
33061010360000,5045,302.9924,NULL,16762,26752,38790,421.457607433217,407.812934954068,399.415344230998
30015374070000,3915,343.3896,NULL,25329,34758,42002,4457.560695851653,5130.563618771165,5794.013216293520
30025399440100,4256,758.0276,NULL,20479,30773,43975,5852.871329879101,4527.263374485596,4026.856780116216
33023006380000,9487,186.716,NULL,8507,29290,41592,1574.002073613271,1342.509312255837,1221.407950255385
30015409250100,4140,621.2341,517.2742,12595,22162,33673,1623.001095290251,818.402739423395,588.249305279872
30015413940000,4192,654.7118,598.511,30765,50894,67077,1140.982165285104,1147.384415020620,1253.242810619859
30025405030000,3857,507.3645,533.7517,15397,27649,44759,7354.289940828402,8039.881456392887,8914.585987261146
30025410830100,3381,296.8098,280.1028,5559,9083,13493,1225.409836065573,1097.176079734219,1123.583378305450
30015407540000,4240,543.6913,352.3513,31988,50661,72432,2038.877386703473,2168.360071301247,2315.611756193363
30015400380000,3837,488.391,357.4953,26926,33768,47440,4596.314496314496,4631.094713244909,3682.723018643690
30025397410100,2499,310.6154,NULL,11215,20685,31241,1072.304832713754,1091.232578827715,1124.504478050212
