WELL_KEY,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,OIL_CUM_3MOS,OIL_CUM_6MOS,OIL_CUM_12MOS,GOR_30,GOR_60,GOR_90
30015428250000,9790,1536.909,1035.197,40524,96443,146226,4277.732224434813,3896.968664850136,3494.146118124141
30025414550000,3992,922.065,742.4396,49311,69233,93693,1877.316825948450,2009.522098454904,2054.511163837683
30015412940000,4065,1623.813,767.8096,27627,44076,60032,2804.450662935571,3306.113814258514,3455.807599440843
30015421930000,4059,517.1145,351.5924,23744,33244,45244,1416.356539892892,1518.244315177154,1499.140344844525
30015418480000,3849,195.1613,490.3495,35933,59077,84392,3172.712883823994,3513.679890560875,3209.357233837646
05123427770000,4735,NULL,NULL,17939,NULL,NULL,2476.754604280736,1312.114339960972,961.953369678691
30015434880000,4798,2679.62,2662.484,50238,109957,166789,2837.218073470619,2748.901504841155,2987.056123394488
30025426220000,4062,306.937,NULL,17131,26055,46668,937.549912154607,1009.466911764705,1024.907013815090
30025421720100,4320,800.8722,890.2463,6726,13423,18034,2252.729257641921,1955.958958168902,2068.933928775907
30025413100000,4340,1301.065,1188.407,36365,62343,98926,3979.619565217391,4105.062567490313,4185.328087960861
30015404130000,4223,1075.045,745.5507,15905,21023,32224,1426.472534745201,1290.877796901893,1280.320871357079
30015426640000,3996,801.6398,634.9385,18927,37384,59793,1431.706839114246,1566.024798582938,1409.739820915695
30025407810000,4500,1006.82,1738.484,21593,30597,48962,3997.341040462427,4654.050813160458,2908.118371694530
05123432700000,7535,NULL,NULL,28324,NULL,NULL,3557.608330534094,3557.608330534094,3557.608330534094
30015438200000,4378,3023.715,1634.961,39312,63985,93420,1439.625463294102,1780.479843316468,1647.792022792022
05123432900000,4347,NULL,NULL,34857,51304,68687,1630.178945671449,1459.715447154471,1547.335140018066
30025433080000,9594,1668.851,1107.41,74642,128316,NULL,3581.397507600194,4213.122804928864,4487.659644852967
30015438570000,11061,2096.14,850.358,74034,154504,245240,1695.956777296206,1757.947081422728,1756.150536736143
30015438560000,11445,2114.096,860.9203,69971,126727,202973,1605.467130235080,1611.957274255761,1606.680797340653
05123434640000,9753,NULL,NULL,13486,34304,NULL,1800.269723533378,976.517922457937,976.517922457937
30015438740000,3958,525.3419,302.8959,4978,8234,15088,7217.059891107078,7205.350856606430,7189.545676599902
05123434750000,7520,NULL,NULL,21297,NULL,NULL,3679.467527228721,2063.665158371040,2063.665158371040
05123434940000,4615,2009.399,2276.279,43947,81477,101632,1445.520850732141,1448.781066492674,1512.569771970057
30015438930000,6644,2446.13,2467.023,33094,70350,107727,8985.100108645041,9268.822534554149,9332.071922302913
05123435060000,12458,1411.075,901.748,30531,61777,NULL,4116.383578338030,4116.383578338030,4116.383578338030
05123435170000,12515,1398.133,780.0968,45896,80953,NULL,4392.459224740521,4369.154910286262,4295.209532301207
05123435400000,6650,1151.728,849.6718,30311,62312,94858,2839.060376625897,2923.424334344455,3025.890427168382
05123435390000,6644,1139.011,835.7205,39061,65255,94948,2447.965597088984,2578.891968702852,2727.016717441949
05123436490000,4300,1627.421,1065.841,14892,21599,30213,1887.070670742672,1790.878970960826,1807.289393278044
30015439060000,4586,NULL,NULL,96636,141956,187629,1325.711767729932,1633.959417666138,1765.144194385907
30015439240000,6464,1863.687,3268.712,45508,84815,149030,8629.478903545701,8447.426549177018,8466.418913576342
05123437780000,9992,1906.804,2647.815,57719,140196,231964,2594.765088033141,2820.694456531198,2895.110151921141
05123437820000,10255,NULL,NULL,40525,117065,201630,2715.376420454545,2868.897098027267,2927.123072903057
30015439500000,4589,2353.661,NULL,22993,47070,77156,10310.908931851981,10563.556985294117,10804.070756685607
33025032430000,10087,681.9532,720.8442,54699,106764,NULL,1965.676268239207,1907.274161547103,1883.883917939645
05123397920100,9225,798.0468,NULL,5510,42208,72082,3612.052046231009,3346.063362609786,3345.817618337572
05123438720000,9468,1750.569,2708.327,60211,135287,214926,3068.274748307734,3157.276614168966,3311.284564974159
30015439670000,4573,1807.866,1744.209,45276,87200,127183,2116.774791473586,1859.387151967646,1941.997397527651
33025022720000,9843,1017.743,535.4885,30299,60340,94341,588.958410011041,583.850669369483,570.986318697779
30015415650000,4104,1108.817,511.4829,9231,15855,24727,2365.796344647519,2130.961897148947,2059.404828747894
30015417490000,4254,447.1068,377.5532,23058,33629,49876,1631.540847983453,1450.915431560592,1556.509671263769
30025415090000,4168,1598.728,1212.842,13854,35282,51019,5283.512377393741,5742.594241614722,5668.022720294749
30015422040000,4258,1194.363,NULL,17131,28338,40795,1166.802183761180,1162.354785831373,1193.377334010266
30015409910000,4138,608.0396,647.8262,37409,62533,76910,NULL,NULL,NULL
30015409910000,4138,608.0396,647.8262,37409,62533,76910,NULL,NULL,NULL
30025426660000,3960,2404.592,2006.984,42738,NULL,NULL,3617.402639726250,3671.104608632040,3702.946258667074
30015420280000,4143,509.0643,349.325,22698,35280,51014,1938.878098937507,2149.848331648129,2307.152945924132
30015410120000,3480,431.5734,105.6878,16502,29970,40543,324.855252274607,365.274580730023,526.724033450490
30015399710000,4305,1177.021,535.3133,13029,24037,37519,1535.938253738543,1450.312717164697,1501.208597373750
30015419140000,4607,570.5423,397.6203,15744,30510,41286,1027.958289254949,902.792890823358,821.582825203252
30025427630000,4362,1965.977,1866.236,71283,111192,142766,2507.514608580978,3379.226037530172,3950.441087613293
30015416140000,4212,1498.023,1220.275,46484,69716,95953,1259.556208006323,1359.282818628258,1484.563690566419
30015420590000,6510,1459.181,992.8938,44310,76874,107716,5095.299837925445,5466.008951796217,6025.028251727523
30025420070100,6866,989.6149,38.16562,32553,66332,126481,1233.425708804092,1140.984583302301,1109.646393210749
30015394210000,4042,1069.948,733.5583,25576,39361,58023,2095.334991333182,2238.116754021326,2486.445180306393
30025415380000,4218,1694.285,1813.489,20910,37801,62636,1328.987549917782,1144.688142563399,1375.615763546798
30025416160100,4703,514.3157,NULL,33223,63295,110828,1597.126166655475,1519.434002411518,1506.646743610882
30015437040000,6690,1398.739,1400.554,9542,14531,NULL,13160.714285714285,14610.556691114584,13468.752801936698
30015417470000,4135,513.2662,349.6578,24812,41795,54963,2121.239135279696,2155.707258307398,2465.478592243891
30015427350000,4413,1328.63,1097.205,15542,26884,41069,1397.689234423928,1727.683792001247,1486.177366515316
30025413410000,4452,806.4714,570.7707,33038,76524,139380,1279.313055572352,1243.895885810243,1202.737117696060
30015429540000,4343,1415.982,1262.576,66620,96679,129468,1977.516710552967,1721.474605812492,1786.640648453917
30025434780000,6881,2610.581,2573.635,89347,139492,183629,2034.510162797418,2074.854671184946,2090.657366307334
05123439140000,4891,1110.762,807.7699,24863,46214,70393,2903.219019566589,3021.520386203687,3248.920685827063
05123439310000,7302,NULL,NULL,5889,14370,NULL,1182.090545938748,1029.882988298829,1016.431924882629
05123439500000,7730,NULL,824.7142,33250,NULL,NULL,2857.560891642998,2891.642499340891,1993.275783734666
05123439480000,7969,NULL,825.4707,35882,NULL,NULL,2999.244142101284,1626.696183331283,1182.571377481075
05123439510000,7543,NULL,792.5853,17036,NULL,NULL,3763.775457458906,2095.125740921908,1351.410541945063
05123439470000,9907,2677.316,1227.561,31485,63188,93652,2179.589681701614,2306.172839506172,2151.007315025782
30015439850000,4590,1593.345,1310.929,22810,35880,51240,5725.831162861958,6096.050967804688,6644.296342219466
05123439860000,7421,766.2514,609.2416,35932,54187,97516,2116.295264623955,2044.336751041332,1561.616594260539
05123439880000,8008,733.7698,1015.906,30323,38725,57066,2519.278236445654,2647.067045613381,2385.779771130824
05123439890000,7872,744.8309,1026.17,36546,53243,96061,5904.129588431590,3869.713377002006,3260.443864229765
05123440020000,4327,NULL,NULL,11747,NULL,NULL,2315.522452504317,2525.497420781134,2511.473596903511
05123440180000,7166,1494.161,874.3638,13531,28592,41075,3303.719852840986,3217.800238646732,3406.436170212765
30015440280000,4360,102.3702,NULL,7732,NULL,NULL,13059.037396121883,13684.086211987009,13505.402971634398
05123440810000,4736,NULL,NULL,10268,NULL,NULL,2405.054225496214,1351.287652333869,1351.287652333869
05123441130000,9418,NULL,NULL,NULL,NULL,NULL,410.714285714285,410.714285714285,410.714285714285
30025435450000,4542,1965.8,1925.087,89683,137076,185656,1948.608714408973,1964.333185644661,1991.386163283224
30015440460000,4222,1996.205,NULL,67873,103807,142546,1922.989839526787,1992.675042596219,2115.490808689965
30015440440000,4440,907.7296,1012.31,7022,13725,23329,1673.859601201857,1759.230769230769,1797.318262411347
05123441220000,10611,793.4777,1187.528,25201,61596,NULL,3523.332938528958,3661.561542789272,3703.373311624280
05123441370000,7887,1060.957,858.7181,37577,69546,93848,1855.301698886936,1821.101957523996,1887.695701868637
05123441710000,12051,650.8369,1280.475,29111,65504,NULL,3281.517950987442,3621.027575120563,3714.561624146604
05123441680000,12313,400.4371,616.688,22935,49578,NULL,2931.210285207625,3212.939907038512,3439.024390243902
05123441860000,8469,758.5262,968.2129,NULL,NULL,NULL,1659.798021013975,1659.798021013975,1659.798021013975
05123441870000,8330,1192.92,851.6633,NULL,NULL,NULL,1738.888888888888,1738.888888888888,1738.888888888888
05123441950000,8302,816.0505,845.6129,NULL,NULL,NULL,1668.666157705311,1668.666157705311,1668.666157705311
05123442180000,6754,958.5284,702.9428,2911,NULL,NULL,1005.336891260840,1300.489596083231,1300.489596083231
05123442270000,4627,NULL,NULL,14140,28901,NULL,1943.404769091457,2018.524671872404,2053.156931073179
05123442280000,4773,NULL,NULL,28372,55630,NULL,1780.734297044902,1946.215876303913,2127.705146036161
05123442290000,4705,NULL,NULL,14461,41255,NULL,2007.674088109900,1069.334409850128,790.886019258042
05123442500000,9118,2011.415,1836.787,33759,117056,NULL,1688.925716513940,1830.517841681557,1830.517841681557
05123442510000,9154,1946.099,2573.955,36411,117307,NULL,1434.728908031416,1539.255171468234,1539.255171468234
30015440640000,4513,2625.326,2562.759,55387,139546,235282,2275.155383840080,2203.976830638886,2081.567759997234
05123443010000,9780,NULL,NULL,19607,64743,NULL,1536.900465505518,1617.308856163001,1760.116964057030
05123442950000,9565,NULL,NULL,25740,71244,NULL,1720.241201368353,1908.377137534100,2083.607386794839
30025436450000,7125,2507.944,1774.588,139441,211159,NULL,1824.573707095197,1821.550723595690,1791.745010720765
05123443130000,7833,2766.514,1349.598,41185,83877,NULL,2233.680814097791,2218.797181680926,2269.225834046193
05123443160000,7691,305.6869,1599.512,20265,58346,NULL,2779.943942696979,1439.324067206294,1017.253561253561
05123443260000,9552,1122.59,875.0755,40665,70190,NULL,4688.217561413636,4594.418664604279,4901.887232059645
05123443250000,8929,1099.788,866.6185,30617,70639,NULL,3707.701528318849,3658.666990704174,3758.998469276186
30015440910000,4414,NULL,NULL,44399,89239,NULL,9966.689594182961,6388.258154059680,5259.219156689224
05123443760000,7595,1033.579,879.6317,33538,61655,NULL,2574.119175190777,2372.890447699608,2747.617432069826
05123443750000,7597,1082.912,896.6829,36046,60875,NULL,2389.423076923076,2756.737493875005,2756.030323914541
30015440920000,4415,2612.169,2605.672,NULL,NULL,NULL,10889.455240522459,10889.455240522459,10889.455240522459
30025436640000,4433,2755.949,2186.475,99043,150241,213575,2091.773097690729,2105.253067484662,2067.060439857635
05123444090000,7835,408.25,586.5698,28303,51394,NULL,2333.844168414260,2319.834676240971,2506.052382839893
30025436820100,4217,858.6185,152.286,1313,1782,2883,1560.402684563758,1204.590818363273,1015.138772077375
05123444710000,10581,NULL,NULL,65032,152366,NULL,3353.076948083612,1752.301994495599,1223.230274783268
05123444440000,9307,3448.813,1982.273,20711,51851,NULL,2710.362148586243,3003.329836245039,3106.267210776019
05123444470000,9312,2659.727,1161.531,23663,58931,NULL,3028.669971976719,3250.724751234035,2330.711757766417
30025437060000,7160,1344.745,1427.221,20079,60793,105961,829.449615793090,620.557851239669,598.074372451736
05123445200000,8106,301.3338,1585.244,42402,86225,NULL,3116.976924568547,1684.622841721906,1212.510371879007
05123446110000,5840,NULL,NULL,28091,NULL,NULL,3692.496244168577,3619.530017437515,3638.413142257951
30015441380000,4407,2968.521,NULL,51098,95572,148265,2148.675101456194,2046.495272329452,1939.685066227047
30025437520000,4077,2445.511,2385.492,59657,96851,NULL,769.498910675381,699.106881734944,750.305915483514
05123446380000,6449,NULL,NULL,1054,10754,NULL,937.414628088910,937.414628088910,937.414628088910
30015441490000,5080,999.4774,1161.833,21306,38725,61753,1400.036633391336,1460.374454988458,1467.135787194556
30015441100100,7329,478.8909,542.4221,1278,1465,1533,18546.845124282982,18893.849206349206,18701.095461658841
05123447150000,9499,1479.205,850.791,36668,69781,108034,3137.331090877457,1654.595503899678,1173.750786521729
05123447500000,4919,NULL,NULL,10064,25518,NULL,4342.298670836591,2343.968937283700,1632.894272609667
30015441530000,9730,NULL,2539.532,91394,165831,NULL,7989.666953695730,7487.873770332132,7811.509973782062
30015441560000,9820,1573.609,1192.856,78424,147888,NULL,2092.560302237721,1077.274087372830,734.520044884219
05123447660000,5948,NULL,NULL,17564,55198,NULL,3859.432267337405,3895.507030982050,4089.373834850312
05123447840000,5490,297.484,1596.019,10352,25524,NULL,3241.026501174102,3460.462565133924,3601.634590034273
05123447980000,5247,NULL,NULL,16998,42156,NULL,3055.842417288200,2978.725534364519,3077.414822620302
05123447930000,5438,296.5697,1504.57,11779,30091,NULL,3059.515062454077,3166.964493823323,3215.596330275229
05123447920000,5345,413.9095,685.9148,6531,13063,NULL,4597.760000000000,4645.739159551314,4643.943861304399
05123448000000,5316,296.3708,1495.563,16659,45191,NULL,3230.453050785531,3245.497185741088,2230.769230769230
05123447700000,4237,1032.189,1090.474,20715,37074,NULL,1718.233516971743,1756.001415070500,1899.072807417540
05123447850000,10563,817.8312,1194.439,24111,57973,NULL,3345.875448320834,4101.605390118116,2647.845348368908
05123448310000,10004,1013.789,849.0486,26366,55051,NULL,3596.170334381251,3671.514871676478,3714.950897392482
05123448270000,9974,706.3332,1088.806,26835,53622,NULL,3355.655309441460,3154.050244590000,3356.786351674279
05123448490000,9807,NULL,NULL,NULL,NULL,NULL,1432.695713779667,1432.695713779667,1432.695713779667
05123448300000,10000,989.627,831.6358,28942,58163,NULL,2890.148325668760,3199.896903420597,3390.405944084388
05123448320000,9990,1023.499,837.465,31851,59588,NULL,3379.916136495083,3677.597819114817,3768.568258787808
05123448290000,9998,1016.348,838.8255,29754,56735,NULL,2959.765910753474,3353.966299915365,3722.365702479338
05123448790000,11039,820.0475,1073.726,14106,40493,NULL,1721.636746856602,1721.636746856602,1721.636746856602
05123448740000,11041,1079.336,784.869,3759,43760,NULL,1862.506936309266,1862.506936309266,1862.506936309266
05123448760000,10945,282.0416,827.9132,4299,39882,NULL,1411.260338417178,1437.774923118844,1437.774923118844
30015441790000,7228,1525.337,1370.639,89374,141776,196631,2686.849465155840,2673.090637416375,2638.179584189973
30015441810000,4551,1530.814,1574.844,76340,107040,NULL,1502.470407669827,1750.570873786407,1781.922976159287
30015442100000,4158,2930.239,1601.332,69262,109960,NULL,2064.281458718760,2084.446227622704,2106.219860818341
05123449780000,10632,NULL,NULL,NULL,NULL,NULL,3408.465319497542,3408.465319497542,3408.465319497542
05123450070000,11979,NULL,NULL,1735,8004,NULL,1255.055840627829,2268.839923533554,3173.357480631854
05123447140200,9089,398.1218,200.1909,25402,55652,93732,3673.242523876624,3700.975609756097,3413.192051458764
05123450450000,4370,NULL,NULL,34685,56762,NULL,2571.695760598503,2779.318457260996,3130.276185513288
30025438870000,4173,2405.142,2001.011,67110,NULL,NULL,3750.196118557931,3925.285754112071,4019.344944349120
30025432300100,4386,1293.134,NULL,16307,35288,NULL,1950.572082379862,1855.372437062029,1231.375419860477
30015443020000,9854,NULL,2575.694,56924,106521,NULL,2028.001221871499,1994.467323931943,2093.557353375052
30015442980000,9964,2007.51,2088.274,121477,203831,NULL,1461.688930500058,1648.264489564680,1859.887586217634
30015443160000,4108,2261.491,1999.538,61273,90146,NULL,1323.251475580292,1366.351919806676,1506.226233414391
30015443170000,4596,NULL,1639.877,41696,74319,NULL,1972.545056425804,1404.499822460376,1092.309706703910
30015443180000,4460,1999.646,2045.635,48115,70103,NULL,1583.003473624686,1604.104231218570,1796.924036163358
30015438800100,7220,NULL,2520.636,42538,87601,NULL,10211.589706876665,10770.347131314043,10927.633875584723
30015443330000,4506,1998.022,1641.791,47332,73615,NULL,1458.736283008468,1456.446600249789,1439.765908898842
30025439090000,9531,2384.197,1918.457,69415,144438,NULL,901.720190218986,904.288144011800,856.345475910693
05123451110000,5532,892.3626,836.1468,NULL,NULL,NULL,1732.749509285822,1732.749509285822,1732.749509285822
05123451250000,11432,796.2379,960.5959,NULL,NULL,NULL,1530.513269567560,777.990823803328,777.990823803328
05123451270000,11310,311.6535,947.8954,NULL,NULL,NULL,1570.421759718092,1570.421759718092,1570.421759718092
05123451310000,7264,NULL,NULL,16058,NULL,NULL,2420.944805977343,2420.944805977343,2420.944805977343
30015443620000,9802,1513.151,NULL,NULL,NULL,NULL,2325.085936614663,2325.085936614663,2325.085936614663
05123451790000,6981,NULL,NULL,NULL,NULL,NULL,513.430758524704,591.938707528314,591.938707528314
30015443980000,4287,651.864,637.2849,15983,NULL,NULL,2512.752391073326,1282.266811279826,887.630607520490
05123452260000,4782,NULL,NULL,12116,26205,NULL,2403.189066059225,2562.869013776514,2896.208791208791
05123452310000,4989,NULL,NULL,17918,47131,NULL,2115.413192437876,1080.133204063567,768.059468856783
05123452410000,9934,2053.298,2727.231,64306,NULL,NULL,1398.693970259431,715.782782419179,715.782782419179
05123452280000,4984,NULL,NULL,18862,48525,NULL,2060.296620471675,1038.522815474488,737.831954723552
05123452270000,4008,NULL,NULL,13774,31465,NULL,2186.609846360883,2338.854046154782,2611.687725631768
30015431400200,4255,1987.063,1978.377,106291,175881,NULL,1026.842272400595,1135.695499087939,1173.743325658356
05123453030000,9506,NULL,NULL,NULL,NULL,NULL,564.790575916230,564.790575916230,564.790575916230
05123453700000,9673,NULL,NULL,NULL,NULL,NULL,1035.227272727272,1035.227272727272,1035.227272727272
05123453040000,9735,NULL,NULL,20058,47353,NULL,1909.744240118368,995.427752988486,995.427752988486
05123453050000,9758,NULL,NULL,20299,47475,NULL,1951.148560537666,1097.748179919860,1097.748179919860
05123454540000,9575,NULL,NULL,NULL,NULL,NULL,1153.176043557168,1153.176043557168,1153.176043557168
30015444290000,9404,2219.078,1932.777,NULL,NULL,NULL,4268.501067973363,4268.501067973363,4268.501067973363
30015444440000,4536,1802.132,1442.545,45242,75174,NULL,1290.303418022299,1498.647763828394,1514.251176994528
05123455880000,8531,NULL,NULL,NULL,NULL,NULL,1166.666666666666,1166.666666666666,1166.666666666666
30025440650000,9751,2026.094,1652.787,100760,NULL,NULL,1667.009188815334,2222.523132475739,2065.339523633029
05123456580000,4362,1287.755,584.5858,24911,NULL,NULL,2768.665736866573,1643.685140207551,1170.341547773454
05123456610000,4284,1713.013,822.3079,22595,NULL,NULL,2192.158464365938,2366.365178066704,2499.763958628385
30025441250000,9725,2682.066,NULL,48853,81069,NULL,2217.784422611419,2125.522655516682,2078.899144835075
30025441270000,4523,2314.982,1506.046,60720,NULL,NULL,2121.821046201331,2149.930499978939,2186.731984099493
30025441280000,4400,2463.042,1834.77,74921,NULL,NULL,2101.691397737885,2150.391450650163,2160.042749315342
05123457030000,9406,NULL,NULL,11737,NULL,NULL,949.819819819819,949.819819819819,949.819819819819
05123458050000,4323,NULL,NULL,13302,21174,NULL,0.000000000000,0.000000000000,0.000000000000
05123458240000,9534,1630.573,934.6551,NULL,NULL,NULL,1066.551485832757,1066.551485832757,1066.551485832757
05123448120100,4243,NULL,NULL,28187,41950,NULL,1650.696378830083,1990.294593402284,2234.214501510574
05123459000000,7207,1025.527,694.8049,NULL,NULL,NULL,813.278293773649,813.278293773649,813.278293773649
05123459010000,7212,NULL,NULL,NULL,NULL,NULL,610.445145460918,610.445145460918,610.445145460918
05123459070000,7202,NULL,NULL,NULL,NULL,NULL,784.799470867656,784.799470867656,784.799470867656
05123459910000,9489,1028.079,1043.578,NULL,NULL,NULL,2095.151072124756,2095.151072124756,2095.151072124756
05123460430000,10843,NULL,NULL,17805,NULL,NULL,1804.696957469130,3298.765232830280,3298.765232830280
05123460450000,4369,NULL,NULL,31418,NULL,NULL,3794.993346640053,4102.200442915704,3594.344012887059
05123460810000,9870,NULL,NULL,NULL,NULL,NULL,563.157894736842,563.157894736842,563.157894736842
05123460820000,9726,NULL,NULL,NULL,NULL,NULL,1000000.000000000000,1000000.000000000000,1000000.000000000000
05123460840000,9729,NULL,NULL,NULL,NULL,NULL,697.674418604651,697.674418604651,697.674418604651
30015446410000,9802,2526.732,2456.646,NULL,NULL,NULL,2560.586939316806,2560.586939316806,2560.586939316806
05123460550100,9232,NULL,NULL,NULL,NULL,NULL,1163.983834509212,1163.983834509212,1163.983834509212
30015446640000,4536,1936.575,1311.453,NULL,NULL,NULL,861.786976274608,861.786976274608,861.786976274608
30025444100000,4647,1309.122,NULL,23480,NULL,NULL,655.070486584811,843.034628601638,879.642248722316
30015292280100,3345,NULL,NULL,2192,NULL,NULL,1210.480349344978,1210.480349344978,1210.480349344978
30015446820000,9518,2810.264,1552.802,NULL,NULL,NULL,1597.799269712819,1597.799269712819,1597.799269712819
30015447740000,4598,2077.408,1668.608,77321,NULL,NULL,1330.587165569118,1062.562701075863,1062.562701075863
30025441350100,9419,2477.571,2057.267,NULL,NULL,NULL,2073.639957045262,2073.639957045262,2073.639957045262
33053048530000,7604,375.0274,354.4358,6093,13473,32154,1405.942622950819,1119.830328738069,1048.942598187311
33053059760000,9717,393.1032,283.7078,49096,122047,167768,2751.278486083944,2751.278486083944,2690.056216392374
33053051020000,8036,435.3042,274.1418,4368,42703,118540,1680.757669736151,1767.726307604892,1951.454284596321
33053066120000,9883,370.4329,243.0029,30036,49538,68931,2359.267388178309,2745.161597864429,2723.904524403277
33053047440000,9438,288.3138,238.8504,22929,35986,51617,1395.414501920036,1457.587548638132,1483.754197740852
33025024030100,8380,561.4014,415.184,37752,78053,117319,830.601092896174,1071.930582276492,899.726503591237
33053055890000,8767,NULL,1075.17,49458,81764,113675,1519.469405220367,1268.377427997320,1319.031235242528
33053056510000,9166,656.9738,421.296,25463,64404,100824,2708.420413941886,2571.293912917376,2122.647081482242
33053050750100,10175,390.6752,376.8311,36778,79690,120146,1635.570103655210,1476.307752930745,1544.766776362855
33053052950000,9758,614.5248,529.4436,34761,56263,88607,1455.496610669024,1578.659917410416,1660.514602106177
33025029300000,12514,408.067,826.6517,12824,68713,120738,858.625300882588,431.574985212668,287.212152659736
33053059270000,10172,414.0446,263.5879,14346,71302,155486,1006.545857988165,894.172045082362,820.247190112395
33061022820000,9630,1281.644,883.4754,86069,175905,NULL,1070.358555569733,1380.403865519495,1348.861307749627
33025026510000,9248,882.1068,1493.462,49560,92691,173123,640.626355513143,656.631328691686,666.085001426198
33025022260000,9500,204.4604,218.1739,27184,54525,81205,385.378842895182,391.815677873475,278.790132639147
33053074240000,9836,977.144,535.1482,25259,72762,125463,1745.351925630810,1768.200433630450,1749.678967644148
33007018180100,9522,243.664,337.0383,3996,14575,32673,1037.105751391465,1126.085037516551,1052.062398315628
33061038440000,10733,323.9198,239.0533,62736,101852,140525,1430.584612955433,1455.109480787084,1475.014102266317
33053064980000,9551,412.5051,401.7048,28403,46990,69817,1663.645103694547,1783.252857909289,1712.307790467683
33053074220000,9661,990.1363,529.5526,49615,85406,109727,2378.341480600695,2144.000561679421,1998.800622177245
33025027290000,10008,554.3134,425.0942,68010,118503,177812,1333.584791792395,1315.882984877282,1292.621563514935
33025024900000,9872,244.7821,313.9924,4284,12621,21934,568.434423626548,434.658134051869,472.472112270600
33023013010000,9501,271.8614,317.9337,23777,38900,58085,604.275050893463,592.672413793103,598.645750094629
33025031380000,9583,NULL,NULL,69457,NULL,NULL,710.677426864281,667.870622133841,704.841524288786
33053067280000,9615,213.5152,752.0602,508,41159,109704,2389.021946331687,2263.097388733782,2399.926424002125
33025029690000,10186,1130.068,1008.397,22251,52536,NULL,1018.489702517162,1010.432190760059,987.617632491332
33025025120000,9646,435.9219,1069.866,20449,34172,59811,428.256928256928,420.916818457802,419.727126020832
33053072710000,9584,433.9544,676.366,84299,135396,171585,1916.584762689832,1817.181534189517,1822.459632427440
33053047680000,9129,441.2023,406.0497,36332,57873,84480,1872.933455179862,2034.063057040998,2001.110864252388
33061037600000,9420,888.174,582.5873,51198,100697,NULL,1158.872129159402,1064.062682727166,1121.093223763976
33025009360000,9481,365.3734,250.931,8372,53554,105367,1898.236626933307,1517.945445844632,1646.717719445796
33061038010000,7567,1346.904,897.8783,33053,73590,149531,798.480644134103,769.596199524940,818.074097480053
33061038450000,10849,197.7832,176.3439,15111,27932,47431,1538.449490994518,1562.650302678497,1603.533849513599
33053064030000,9261,252.4124,63.9859,7885,40810,90934,780.294369819948,1097.233251802674,1059.074395830042
33053063740000,10031,578.5675,1088.638,4558,8906,84816,2321.220278151637,1602.494130560722,1197.139073997699
33053055970000,10675,1327.134,1279.682,92086,186909,273427,1744.695792811389,1741.171991913675,1910.128431125661
33025024270000,10048,510.558,611.9922,3979,21553,90582,1079.740203034603,1146.813491147670,1580.914547510656
33025024170000,9805,392.5874,927.6196,36853,71160,110326,550.318995678123,691.614351348507,756.437739125715
33053065650000,9371,419.5623,376.2805,50723,85004,123334,1172.516573307980,1071.804691239827,1018.196873213335
33025028680000,8767,325.9642,351.4121,18892,28333,64815,1484.478736766553,1321.428571428571,964.109196729641
33053072660000,9638,882.1428,977.9026,55631,123247,221340,2996.116121387663,3069.856774405970,3468.054898248935
33025030740000,9108,783.6606,675.1292,24349,35084,35326,791.892335466929,507.636692272932,713.828083288841
33023013610000,9442,256.1213,267.8895,13084,28601,44090,953.309783443403,946.583751893486,945.249048673822
33025023450000,9980,187.326,238.8976,22270,49945,82551,408.745247148288,408.592121145616,399.921310537234
33061037610000,9769,861.6923,586.6201,31915,44876,NULL,1216.556087023607,946.341656444145,859.147396570709
33053059620000,9643,512.1425,400.9764,45061,75408,138400,1642.820468937189,1620.770343914529,1612.037016488759
33053067480000,10606,417.1698,270.2865,NULL,NULL,NULL,1875.370919881305,1875.370919881305,1875.370919881305
33053074850000,10045,346.6318,253.6259,58731,106436,152064,1644.607929827043,1644.772234273318,1758.979811809945
33053074760000,10094,365.7113,205.0158,90454,166950,242035,1742.896388267930,1375.970391767467,1360.383736677245
33023013240000,10016,253.3633,304.8914,18724,34671,55225,1045.552852122195,1035.977547846081,1013.729653220099
33025024250000,9977,449.1371,475.1071,5495,33699,112678,1065.267560940429,1068.451289573401,1071.325233732090
33023013190000,10062,255.3773,313.4814,24378,48857,73507,601.822186623948,637.686567164179,627.153101204997
33061037840000,13712,1449.599,1224.578,43199,101746,185331,992.207102163709,1051.683090264091,1058.579125194046
33025026000000,9701,438.3116,1059.153,10643,20038,30293,622.681607418856,594.750889679715,460.020670863478
33061037280100,4072,259.9186,183.5042,10830,31206,59529,723.782771535580,690.049586776859,712.980068060281
33053065880000,13556,1210.683,1109.508,920,10997,137957,2060.411403825333,1100.812360214915,886.965977940034
33061026670100,8683,318.7785,214.474,3780,8352,22283,1458.990028948214,1512.642881884308,1573.348404923386
33053066830000,10287,982.5591,779.645,74006,126226,NULL,1444.634623445577,1465.830610607868,1479.142436768724
33025031100000,9476,NULL,NULL,NULL,NULL,NULL,850.851063829787,850.851063829787,850.851063829787
33025027250000,9827,603.2748,649.9342,51217,80281,113861,902.467565504960,780.815435976972,783.880352226799
33061035280000,9477,614.3355,561.1473,84377,152973,263584,1041.749502982107,1356.987711624862,1203.878567425532
33053068010000,8876,995.0982,547.4183,22355,81056,123992,1462.350861688024,1477.612314480545,1485.249980254324
