"API","gas_month_1","gas_month_2","gas_month_3","gas_month_4","gas_month_5","gas_month_6","gas_month_7","gas_month_8","gas_month_9","gas_month_10","gas_month_11","gas_month_12","gas_month_13","gas_month_14","gas_month_15","gas_month_16","gas_month_17","gas_month_18","gas_month_19","gas_month_20","gas_month_21","gas_month_22","gas_month_23","gas_month_24","gas_month_25","gas_month_26","gas_month_27","gas_month_28","gas_month_29","gas_month_30","gas_month_31","gas_month_32","gas_month_33","gas_month_34","gas_month_35","gas_month_36","gas_month_37","gas_month_38","gas_month_39","gas_month_40","gas_month_41","gas_month_42","gas_month_43","gas_month_44","gas_month_45","gas_month_46","gas_month_47","gas_month_48","gas_month_49","gas_month_50","gas_month_51","gas_month_52","gas_month_53","gas_month_54","gas_month_55","gas_month_56","gas_month_57","gas_month_58","gas_month_59","gas_month_60","Forecast_type","EUR_GAS_MMCF","gas_month_1_error","gas_month_2_error","gas_month_3_error","gas_month_4_error","gas_month_5_error","gas_month_6_error","gas_month_7_error","gas_month_8_error","gas_month_9_error","gas_month_10_error","gas_month_11_error","gas_month_12_error","gas_month_13_error","gas_month_14_error","gas_month_15_error","gas_month_16_error","gas_month_17_error","gas_month_18_error","gas_month_19_error","gas_month_20_error","gas_month_21_error","gas_month_22_error","gas_month_23_error","gas_month_24_error","gas_month_25_error","gas_month_26_error","gas_month_27_error","gas_month_28_error","gas_month_29_error","gas_month_30_error","gas_month_31_error","gas_month_32_error","gas_month_33_error","gas_month_34_error","gas_month_35_error","gas_month_36_error","gas_month_37_error","gas_month_38_error","gas_month_39_error","gas_month_40_error","gas_month_41_error","gas_month_42_error","gas_month_43_error","gas_month_44_error","gas_month_45_error","gas_month_46_error","gas_month_47_error","gas_month_48_error","gas_month_49_error","gas_month_50_error","gas_month_51_error","gas_month_52_error","gas_month_53_error","gas_month_54_error","gas_month_55_error","gas_month_56_error","gas_month_57_error","gas_month_58_error","gas_month_59_error","gas_month_60_error","gas_month_1_error_percent","gas_month_2_error_percent","gas_month_3_error_percent","gas_month_4_error_percent","gas_month_5_error_percent","gas_month_6_error_percent","gas_month_7_error_percent","gas_month_8_error_percent","gas_month_9_error_percent","gas_month_10_error_percent","gas_month_11_error_percent","gas_month_12_error_percent","gas_month_13_error_percent","gas_month_14_error_percent","gas_month_15_error_percent","gas_month_16_error_percent","gas_month_17_error_percent","gas_month_18_error_percent","gas_month_19_error_percent","gas_month_20_error_percent","gas_month_21_error_percent","gas_month_22_error_percent","gas_month_23_error_percent","gas_month_24_error_percent","gas_month_25_error_percent","gas_month_26_error_percent","gas_month_27_error_percent","gas_month_28_error_percent","gas_month_29_error_percent","gas_month_30_error_percent","gas_month_31_error_percent","gas_month_32_error_percent","gas_month_33_error_percent","gas_month_34_error_percent","gas_month_35_error_percent","gas_month_36_error_percent","gas_month_37_error_percent","gas_month_38_error_percent","gas_month_39_error_percent","gas_month_40_error_percent","gas_month_41_error_percent","gas_month_42_error_percent","gas_month_43_error_percent","gas_month_44_error_percent","gas_month_45_error_percent","gas_month_46_error_percent","gas_month_47_error_percent","gas_month_48_error_percent","gas_month_49_error_percent","gas_month_50_error_percent","gas_month_51_error_percent","gas_month_52_error_percent","gas_month_53_error_percent","gas_month_54_error_percent","gas_month_55_error_percent","gas_month_56_error_percent","gas_month_57_error_percent","gas_month_58_error_percent","gas_month_59_error_percent","gas_month_60_error_percent","gas_year_1_cum_error","gas_year_2_cum_error","gas_year_3_cum_error","gas_year_4_cum_error","gas_year_5_cum_error","gas_year_1_cum_error_percent","gas_year_2_cum_error_percent","gas_year_3_cum_error_percent","gas_year_4_cum_error_percent","gas_year_5_cum_error_percent","FORECAST_NAME"
"05123358580000",473430,369330,368340,330900,372960,321690,228420,191910,158340,98580,49710,17760,57750,57360,105270,81000,123150,79590,64740,139650,131070,83490,44160,54600,130050,75120,66630,77580,67350,337950,89220,90120,92310,88980,84420,68130,75720,84540,77370,68160,89280,84450,96720,103020,92490,88440,73050,81270,65610,60180,62580,63990,107910,97770,96450,92250,79170,51120,115920,79230,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"05123358580000",500055.93280523,403392.191293867,339094.969863724,293111.960319936,258525.277284039,231525.17018048,209836.997614254,192016.9741685,177103.598810937,164431.258192343,153524.219133891,144033.228899615,135695.974368193,128311.530224323,121723.336252061,115807.552866252,110464.908894414,105614.876147069,101191.430048213,97139.9136508893,93414.6834205585,89977.3181403299,86795.2395714746,83840.6383350366,81089.6288949758,78521.5784975852,76118.5696052709,73864.9657855244,71747.0585097271,69752.7777687792,67871.4534236505,66093.6171903256,64410.8373960621,62815.5803382297,61301.0933709926,59861.3058412334,58490.7447677296,57184.4627611079,55937.9761566821,54747.21170786,53608.4604868163,52518.3378785565,51473.7487472466,50471.8570096736,49510.0589775511,48585.9599340382,47697.3534949081,46842.2033749301,46018.627238067,45224.8823583209,44459.3528582912,43720.538326183,43007.0436402976,42317.569853883,41650.9060133858,41005.9218002518,40381.5609009744,39776.835022505,39190.8184807666,38622.6432991215,"arps",11445.1038426439,26625.9328052304,34062.191293867,-29245.0301362764,-37788.0396800638,-114434.722715961,-90164.8298195196,-18583.0023857464,106.974168500426,18763.5988109367,65851.2581923428,103814.219133891,126273.228899615,77945.974368193,70951.530224323,16453.3362520606,34807.5528662523,-12685.0911055863,26024.8761470688,36451.4300482129,-42510.0863491107,-37655.3165794415,6487.31814032992,42635.2395714746,29240.6383350366,-48960.3711050242,3401.57849758523,9488.56960527087,-3715.03421447557,4397.05850972714,-268197.222231221,-21348.5465763495,-24026.3828096744,-27899.1626039379,-26164.4196617703,-23118.9066290074,-8268.69415876662,-17229.2552322704,-27355.5372388921,-21432.0238433179,-13412.78829214,-35671.5395131837,-31931.6621214435,-45246.2512527534,-52548.1429903264,-42979.9410224489,-39854.0400659618,-25352.6465050919,-34427.7966250699,-19591.372761933,-14955.1176416791,-18120.6471417088,-20269.461673817,-64902.9563597024,-55452.430146117,-54799.0939866142,-51244.0781997482,-38788.4390990256,-11343.164977495,-76729.1815192334,-40607.3567008785,0.056240484982427,0.0922269820861208,-0.0793968348164098,-0.11419776270796,-0.306828407110579,-0.28028483888066,-0.081354532815631,0.000557418417489586,0.118501950302745,0.667998155734863,2.08839708577532,7.10997910470807,1.34971384187347,1.23695136374343,0.156296535119793,0.429722874892003,-0.10300520589189,0.326986758978123,0.563043405131494,-0.304404485135057,-0.287291650106367,0.0777017384157375,0.965471910585929,0.535542826649022,-0.376473441791804,0.0452819288815925,0.142406867856384,-0.0478864941283265,0.0652866890828083,-0.793600302503982,-0.23927983161118,-0.266604336547652,-0.302233372375018,-0.29404832166521,-0.273855799917169,-0.121366419474044,-0.227539028424068,-0.323580994072535,-0.27700689987486,-0.196783865788439,-0.399546813543724,-0.378113228199449,-0.467806567956507,-0.510077101439782,-0.46469824870201,-0.450633650677994,-0.347058815949239,-0.423622451397439,-0.298603456209923,-0.248506441370541,-0.289559717828521,-0.3167598323772,-0.601454511719974,-0.567172242468211,-0.56816064268133,-0.555491362598897,-0.489938601730777,-0.221892898620793,-0.661914954444733,-0.512525012001496,85281.7785668164,333429.180485629,-100982.352892014,-488423.977594914,-955227.277802866,0.0286048959259724,0.0832906625913343,-0.0191578834033409,-0.0777055983140612,-0.131614794916175,12
"05123358580000",246601.855188083,195372.246429561,162339.425033756,139197.789464004,122045.542740925,108802.346778613,98255.3366218587,89648.6192150376,82486.0519087537,76428.2021985518,71234.8321521802,66731.0254904584,62786.3326957733,59301.4414643651,56199.3801455177,53419.5498040061,50913.576272214,48642.365075057,46573.9704452302,44682.0270663597,42944.5782273519,41343.1880338162,39862.2603397464,38488.5102521834,37210.5497045798,36018.5593263083,34904.0263128723,33859.5332855548,32878.5869130464,31955.4778102196,31085.1652397748,30263.1816319927,29485.5530522326,28748.7325872947,28049.5442626744,27385.1355948595,26752.937263608,26150.6286859082,25576.1085061905,25027.4692012763,24502.9751446859,24001.0435917312,23520.2281406877,23059.2043011798,22616.7568624863,22191.7688047164,21783.2115369733,21390.1362805185,21011.6664429639,20646.9908527676,20295.3577426792,19956.0693869771,19628.4773109305,19311.9780023592,19006.0090648348,18710.0457602532,18423.5978954741,18146.2070136549,17877.4438559824,17616.9060638516,"ml",5230.60640496407,-226828.144811917,-173957.753570439,-206000.574966244,-191702.210535996,-250914.457259074,-212887.653221387,-130164.663378141,-102261.380784962,-75853.9480912463,-22151.7978014482,21524.8321521802,48971.0254904584,5036.33269577326,1941.44146436507,-49070.6198544823,-27580.4501959939,-72236.423727786,-30947.634924943,-18166.0295547698,-94967.9729336403,-88125.4217726481,-42146.8119661838,-4297.73966025365,-16111.4897478166,-92839.4502954202,-39101.4406736917,-31725.9736871277,-43720.4667144452,-34471.4130869536,-305994.52218978,-58134.8347602252,-59856.8183680073,-62824.4469477674,-60231.2674127053,-56370.4557373256,-40744.8644051405,-48967.062736392,-58389.3713140918,-51793.8914938095,-43132.5307987237,-64777.0248553141,-60448.9564082688,-73199.7718593123,-79960.7956988202,-69873.2431375137,-66248.2311952836,-51266.7884630267,-59879.8637194815,-44598.3335570361,-39533.0091472324,-42284.6422573208,-44033.9306130229,-88281.5226890695,-78458.0219976408,-77443.9909351652,-73539.9542397468,-60746.4021045259,-32973.7929863451,-98042.5561440176,-61613.0939361484,-0.479116542703076,-0.471008998918147,-0.559267456605973,-0.579335782822593,-0.672765061290955,-0.66177889651959,-0.569847926530695,-0.53286113691294,-0.479057396054353,-0.22470884359351,0.433008089965404,2.75737756139968,0.087209224169234,0.0338466085140355,-0.466140589479266,-0.340499385135727,-0.586572665268258,-0.388838232503367,-0.280599776873182,-0.680042770738563,-0.672353870242223,-0.50481269572624,-0.0973220031760337,-0.295082229813491,-0.713875050330029,-0.520519710778644,-0.47615148862566,-0.563553321918603,-0.511824990155213,-0.905443178546472,-0.651589719347962,-0.664190172747528,-0.680581160738462,-0.676907927766973,-0.667738163199782,-0.598045859461919,-0.646685984368621,-0.690671531985945,-0.66943119418133,-0.632812951859209,-0.725549113522783,-0.71579581300496,-0.756821462565263,-0.776167692669581,-0.755468084522799,-0.749075431877924,-0.701804085736163,-0.736801571545239,-0.679749025408262,-0.656912747544572,-0.675689393693206,-0.68813768734213,-0.818103259096187,-0.802475421884431,-0.802944436860189,-0.797181075769613,-0.767290666976455,-0.645027249341649,-0.845777744513609,-0.777648541412955,-1522226.72677822,-1958899.5469566,-2844915.50123519,-3572853.03291522,-4314402.2835225,-0.510579608293576,-0.489333420003147,-0.539723604215317,-0.568421484911508,-0.594454518758912,12
"05123358700000",962490,956940,875640,722040,683370,712050,601830,621390,586140,588570,543300,479190,481500,475710,490800,454500,455280,440190,393480,442380,404550,431160,400020,322320,391110,433050,390210,380370,426240,405900,374100,406260,399780,397830,347820,542670,484680,454050,447600,406320,414780,332610,299700,292050,260490,282720,259590,286710,262500,261870,329280,355320,358320,391290,152130,0,203610,397380,351240,322860,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"05123358700000",960579.685325493,908536.726028111,862082.066679854,820349.997411131,782645.9121366,748405.882751092,717167.202397086,688546.570521655,662223.69921864,637928.829158366,615433.107233057,594541.087550254,575084.827641925,556919.196906021,539918.116019144,523971.518335719,508982.876302468,494867.173792935,481549.233152811,468962.326489177,457047.016314097,445750.182456878,435024.201179507,424826.249377646,415117.712141302,405863.676163087,397032.494797185,388595.413196925,380526.244049475,372801.086100868,365398.079013307,358297.189188614,351480.022079947,344929.657239982,338630.502949848,332568.167764624,326729.346718152,321101.720268189,315673.864345117,310435.17010376,305375.772176453,300486.484392876,295758.742073813,291184.550126114,286756.436268378,282467.408804117,278310.918433837,274280.823661544,270371.359406288,266577.108476916,262892.975609298,259314.16380091,255836.152708589,252454.678902217,249165.717790558,245965.467056038,242850.331453217,239816.908841496,236861.977336477,233982.48347663,"arps",59741.7564116845,-1910.31467450655,-48403.2739718893,-13557.9333201459,98309.997411131,99275.9121365999,36355.8827510922,115337.202397086,67156.5705216549,76083.6992186402,49358.8291583662,72133.1072330571,115351.087550254,93584.8276419248,81209.1969060212,49118.1160191437,69471.5183357192,53702.8763024681,54677.1737929347,88069.2331528111,26582.3264891774,52497.0163140974,14590.1824568778,35004.2011795065,102506.249377646,24007.7121413022,-27186.3238369127,6822.49479718547,8225.41319692496,-45713.7559505251,-33098.9138991324,-8701.92098669295,-47962.8108113857,-48299.977920053,-52900.3427600181,-9189.49705015204,-210101.832235376,-157950.653281848,-132948.279731811,-131926.135654883,-95884.8298962401,-109404.227823547,-32123.515607124,-3941.25792618736,-865.449873886071,26266.436268378,-252.591195883404,18720.9184338369,-12429.1763384556,7871.35940628848,4707.10847691627,-66387.024390702,-96005.8361990903,-102483.847291411,-138835.321097783,97035.7177905577,245965.467056038,39240.3314532169,-157563.091158504,-114378.022663523,-88877.5165233697,-0.00198476313988358,-0.0505813049636229,-0.0154834558952834,0.13615588805486,0.14527402744721,0.0510580475403303,0.191644155986052,0.108074752605698,0.129804652845123,0.0838622919251171,0.132768465365465,0.240720982387474,0.194361012755815,0.170711561468166,0.1000776610007,0.152852625601142,0.11795571143575,0.124212666786921,0.223821371233128,0.060089349629679,0.12976644744555,0.0338393692756234,0.0875061276423842,0.31802633835209,0.0613835292917649,-0.0627787180161937,0.0174841618543489,0.0216247685067828,-0.107248864373417,-0.0815445033238049,-0.0232609489085617,-0.118059397458243,-0.120816393816732,-0.132972231254601,-0.0264202663738487,-0.387163160365188,-0.325886467941422,-0.292805373266844,-0.294741143107425,-0.235983534889349,-0.263764472307119,-0.0965801256941283,-0.0131506770977223,-0.00296336200611563,0.10083472021336,-0.000893432356690025,0.0721172558027539,-0.0433510388143266,0.0299861310715752,0.0179749817730793,-0.201612683402278,-0.27019541877488,-0.286012076611439,-0.354814385999598,0.637847352859776,NA,0.192723006989916,-0.396504834562646,-0.32564065215671,-0.275281907090905,665490.76641134,1386503.68437967,942403.929064833,309665.166437179,-60045.5087041855,0.0798625656473806,0.102515348379697,0.051161494028008,0.0136768959642735,-0.00230702204395486,12
"05123358700000",209893.171658701,181612.964825944,160302.537963212,143643.439915217,130247.275317448,119230.745805729,110004.525308289,102160.028983122,95404.8628319986,89524.1420884971,84356.3264924744,79777.5826529063,75691.3534825635,72021.2155179053,68705.8736850355,65695.5816722892,62949.5349726181,60433.9411522192,58120.570305203,55985.6516297588,54009.0232449012,52173.4698322907,50464.2013341057,48868.438805504,47375.0825339259,45974.4439394104,44658.0273754386,43418.3513022369,42248.8007718567,41143.5049991026,40097.2351698642,39105.3186819299,38163.5668105918,37268.2134052785,36415.8626997663,35603.4446906987,34828.176831894,34087.5310236577,33379.2050608644,32701.0978513751,32051.2878353766,31428.0141325653,30829.6600224603,30254.7384271706,29701.8791185134,29169.8174147217,28657.3841678625,28163.4968729035,27687.1517542472,27227.4167063777,26783.4249827673,26354.3695419423,25939.4979720858,25538.1079261367,25149.5430083546,24773.1890610042,24408.4708063884,24054.8488051038,23711.8166962473,23378.8986894861,"ml",6511.00601614514,-752596.828341299,-775327.035174056,-715337.462036788,-578396.560084783,-553122.724682552,-592819.254194271,-491825.474691711,-519229.971016878,-490735.137168001,-499045.857911503,-458943.673507526,-399412.417347094,-405808.646517437,-403688.784482095,-422094.126314964,-388804.418327711,-392330.465027382,-379756.058847781,-335359.429694797,-386394.348370241,-350540.976755099,-378986.530167709,-349555.798665894,-273451.561194496,-343734.917466074,-387075.55606059,-345551.972624561,-336951.648697763,-383991.199228143,-364756.495000897,-334002.764830136,-367154.68131807,-361616.433189408,-360561.786594721,-311404.137300234,-507066.555309301,-449851.823168106,-419962.468976342,-414220.794939136,-373618.902148625,-382728.712164623,-301181.985867435,-268870.33997754,-261795.261572829,-230788.120881487,-253550.182585278,-230932.615832138,-258546.503127097,-234812.848245753,-234642.583293622,-302496.575017233,-328965.630458058,-332380.502027914,-365751.892073863,-126980.456991645,24773.1890610042,-179201.529193612,-373325.151194896,-327528.183303753,-299481.101310514,-0.781926906608171,-0.810214888262646,-0.816931001366758,-0.801058888821649,-0.809404458320605,-0.832552846280838,-0.817216613814052,-0.835594346572809,-0.837231953403626,-0.847895505906694,-0.844733431819484,-0.833515760652546,-0.842800927346701,-0.848602687524111,-0.860012482304329,-0.855455265847549,-0.861734460172601,-0.862709418314321,-0.852290916170573,-0.873444433225374,-0.866496049326656,-0.878992787289427,-0.873845804374517,-0.848385335053661,-0.878870183493324,-0.893835714260685,-0.88555386234223,-0.885852324572819,-0.900880253444405,-0.89863635132027,-0.892816799866709,-0.90374312341375,-0.904538579192076,-0.906321259318607,-0.895302562533016,-0.934392089684894,-0.928141914599542,-0.924925600652664,-0.925426262151777,-0.919518857424259,-0.922727017128655,-0.905510916290655,-0.897131598189989,-0.896405620862282,-0.885976893091814,-0.896824358323707,-0.889605207566307,-0.901770092173613,-0.894525136174296,-0.896026972519274,-0.918660638414822,-0.925829197506635,-0.92760800967826,-0.934733553307939,-0.83468386900444,NA,-0.880121453728263,-0.939466382794545,-0.9324911265908,-0.927588122748293,-6826792.39615646,-11293563.5405221,-15697431.688142,-19543479.3993826,-22624272.6634325,-0.819252773166341,-0.835023818434974,-0.852186660941531,-0.863171462262299,-0.869252286963235,12
"05123358710000",949530,837960,926400,901470,816270,661590,336600,634620,527520,599430,538380,526230,489870,494730,480630,441360,420360,360810,368070,350790,325470,354540,233520,324420,286200,295950,293820,243240,305370,297300,303810,378000,355020,368520,345600,338430,297720,296310,293790,245250,325590,311640,302280,294510,238920,287040,259800,255750,275250,290730,272400,256440,199260,249630,234090,254850,238380,52320,135540,301620,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"05123358710000",987341.652227891,902974.642710177,832446.692564182,772572.190697844,721078.675871794,676300.570484459,636988.655315518,602187.216336233,571152.352555676,543296.185265321,518147.855381606,495325.688353545,474516.960646833,455462.947740269,437947.70987921,421789.567411629,406834.540893381,392951.246358169,380026.881982019,367964.0428373,356678.170696362,346095.495677638,336151.36232695,326788.858754476,317957.686581977,309613.223667639,301715.742235614,294229.753104981,287123.452870883,280368.2556287,273938.394505302,267810.581129335,261963.713426793,256378.623911374,251037.862058325,245925.505486451,241026.995587122,236328.993978734,231819.256766299,227486.524076979,223320.422745372,219311.38035442,215450.549112609,211729.738276418,208141.354017322,204678.345792007,201334.158408233,198102.689091583,194978.248953641,191955.528343016,189029.565629395,186195.71902946,183449.641133728,180787.255836395,178204.737407299,175698.491477038,173265.13773387,170901.494154923,168604.562614982,166371.515734199,"arps",44322.9967260834,37811.6522278909,65014.6427101772,-93953.3074358177,-128897.809302156,-95191.3241282058,14710.5704844588,300388.655315518,-32432.7836637673,43632.3525556765,-56133.8147346787,-20232.1446183936,-30904.3116464549,-15353.039353167,-39267.0522597315,-42682.29012079,-19570.432588371,-13525.4591066187,32141.2463581687,11956.8819820192,17174.0428372998,31208.1706963618,-8444.50432236231,102631.36232695,2368.85875447642,31757.686581977,13663.2236676391,7895.74223561387,50989.7531049809,-18246.5471291171,-16931.7443712996,-29871.6054946979,-110189.418870665,-93056.2865732068,-112141.376088626,-94562.1379416748,-92504.494513549,-56693.0044128781,-59981.0060212658,-61970.7432337013,-17763.4759230214,-102269.577254628,-92328.6196455798,-86829.4508873906,-82780.2617235824,-30778.6459826783,-82361.6542079934,-58465.8415917668,-57647.3109084168,-80271.7510463592,-98774.4716569835,-83370.4343706049,-70244.2809705404,-15810.3588662723,-68842.7441636047,-55885.2625927006,-79151.5085229621,-65114.8622661302,118581.494154923,33064.5626149816,-135248.484265801,0.039821440320886,0.077586809287051,-0.101417646195831,-0.142986243915111,-0.116617447815313,0.0222351765964703,0.892420247520848,-0.0511058328823032,0.0827122242866175,-0.0936453209460299,-0.0375796734990036,-0.0587277647539191,-0.0313410483458203,-0.0793706713959765,-0.0888048813448806,-0.0443412012605833,-0.032175894725042,0.0890808080656543,0.0324853478469292,0.048958188196071,0.095886474011005,-0.0238181991379317,0.439497098008522,0.00730182712063503,0.110963265485594,0.0461673379545162,0.0268727187925052,0.20962733557384,-0.0597522583394475,-0.0569517133242502,-0.0983233122500835,-0.291506399128743,-0.262115617636209,-0.304302008272621,-0.273617297284939,-0.273334203568091,-0.190423903039359,-0.202426533094616,-0.210935509151779,-0.0724300751193532,-0.31410540021078,-0.296266909400526,-0.287248415003939,-0.281077931899027,-0.128824066560683,-0.2869344140468,-0.22504173053028,-0.225404930238189,-0.291632156390042,-0.339746402700043,-0.306058863328212,-0.273920920958276,-0.0793453722085332,-0.275779129766473,-0.238734087712848,-0.310580767208013,-0.273155727267934,2.26646586687543,0.243946898443128,-0.448406883713949,3812.37776424736,62450.1629684828,-400747.042424142,-1190616.63421705,-1791684.7361691,0.000461770562529961,0.00484088400500775,-0.0239798419696791,-0.0591745123845289,-0.0783046822450957,12
"05123358710000",292764.460570811,254380.893950746,225234.40256748,202316.590603706,183803.19216646,168522.268577378,155685.811769704,144743.999214073,135301.267990532,127065.601770465,119816.626885396,113384.84228421,107637.693550613,102469.99332505,97797.1815606066,93550.4882916836,89673.399604209,86119.0341893424,82848.1676116358,79827.7248085451,77029.6160770871,74429.8284352821,72007.7091942949,69745.395843377,67627.358476926,65640.0296274337,63771.5025936326,62011.2838945703,60350.088829433,58779.6716179215,57292.6834723784,55882.5533766442,54543.3874360084,53269.8835027383,52057.2584343488,50901.1858524123,49797.7426718552,48743.3629893825,47734.7981737505,46769.0822042981,45843.5014683438,44955.5683610749,44102.9981398563,43283.6885734691,42495.7019995672,41737.2494636866,41006.6766628935,40302.4514585265,39623.152757033,38967.4605868361,38334.1472234991,37722.0692359746,37130.1603440964,36557.424992207,36002.9325563705,35465.8121133298,34945.2477085453,34440.4740685239,33950.7727094278,33475.4683997977,"ml",9330.17666763501,-656765.539429189,-583579.106049254,-701165.59743252,-699153.409396294,-632466.80783354,-493067.731422622,-180914.188230296,-489876.000785928,-392218.732009468,-472364.398229535,-418563.373114604,-412845.15771579,-382232.306449387,-392260.00667495,-382832.818439393,-347809.511708316,-330686.600395791,-274690.965810658,-285221.832388364,-270962.275191455,-248440.383922913,-280110.171564718,-161512.290805705,-254674.604156623,-218572.641523074,-230309.970372566,-230048.497406367,-181228.71610543,-245019.911170567,-238520.328382079,-246517.316527622,-322117.446623356,-300476.612563992,-315250.116497262,-293542.741565651,-287528.814147588,-247922.257328145,-247566.637010617,-246055.201826249,-198480.917795702,-279746.498531656,-266684.431638925,-258177.001860144,-251226.311426531,-196424.298000433,-245302.750536313,-218793.323337106,-215447.548541473,-235626.847242967,-251762.539413164,-234065.852776501,-218717.930764025,-162129.839655904,-213072.575007793,-198087.067443629,-219384.18788667,-203434.752291455,-17879.5259314761,-101589.227290572,-268144.531600202,-0.69167434354806,-0.696428357020925,-0.756871327107642,-0.7755703566356,-0.774825496261703,-0.745276880579546,-0.537475306685372,-0.771920205455119,-0.7435144298026,-0.788022618536836,-0.777449706739856,-0.78453367864962,-0.780272942718247,-0.79287693625806,-0.796522935396029,-0.78804040173173,-0.786674755913481,-0.761317496218668,-0.77491192541735,-0.772434434252558,-0.763328060721151,-0.790066484923331,-0.691642218249851,-0.785015116690164,-0.763705945223878,-0.778205677893449,-0.782957243912489,-0.745061322584401,-0.802370603433759,-0.802288356481933,-0.811419362521384,-0.852162557204645,-0.846365310585296,-0.855449138438244,-0.849371358696907,-0.849596117801577,-0.832736320462666,-0.835498758093272,-0.837520684251504,-0.809300378371873,-0.859198680953519,-0.85574519201298,-0.854098854903215,-0.853031514809449,-0.822134178806432,-0.854594309282028,-0.84216059791034,-0.84241465705366,-0.856046674815502,-0.865966840068668,-0.859272587285246,-0.852900993464457,-0.813659739314983,-0.853553559298934,-0.846200467528,-0.860836523000471,-0.853405286900976,-0.341734058323319,-0.749514735801773,-0.889014427425908,-6132980.04164904,-9744413.80915731,-12853546.9220429,-15725374.0998762,-18049268.9771805,-0.742851264734622,-0.755347539617033,-0.769128630559482,-0.781562526242042,-0.788834242700716,12
"05123358780000",718800,617070,574560,558510,521640,469710,418740,466260,397290,405120,378090,397890,447420,425730,404130,361380,355860,325200,331200,325860,280050,302460,283920,313140,264390,311700,214800,183120,285480,247980,249180,237270,228480,239250,238890,253080,156360,255660,236850,184560,215610,237330,231990,207540,196200,212130,187560,189570,185610,198270,192690,180060,177600,181680,43410,0,0,0,95310,300480,"actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
